imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,Type,OverallEffort_trimmedMean30,OverallEffort_mean,OverallEffort_sd,Answer.Q_COMPLEX_AVG,COMPLEX_sd,DIFFICULT_mean,DIFFICULT_sd,Intresting_mean,PAYMENT_mean,Intresting_sd,PAYMENT_sd,imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,Type,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3M6KHLIXGO95W4HFFOS373KMUDHIRT,60 minutes,0.500000000000000,2,SV,57.00,58.69,25.61,7.69,4.53,7.69,4.52,3.15,0.84,3.34,0.66,3M6KHLIXGO95W4HFFOS373KMUDHIRT,3600.0,0.5,2.0,1,0.2739,24.0,1.0,24.0,13.0,34.0,10.0,5.0,0.0,7.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.98,0.0,0.0,0.0,0.0,1039.0,10.0,7034.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,1.0,0.0,1.0,7.0,1.0,94.0,4.0,34.0,0.3617021276595745
3ME56J5KH09H8MTADW07EI1HZMYC6P,5 minutes,0.010000000000000,5,CC,59.90,61.64,20.38,7.71,5.57,8.71,5.85,4.64,0.45,4.22,0.26,3ME56J5KH09H8MTADW07EI1HZMYC6P,300.0,0.01,5.0,2,0.0826,3.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.0,0.0,0.0,0.0,1507.0,10.0,5948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,25.0,2.0,203.0,4.347517730496454,2.0,0.009852216748768473
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,2 minutes,0.050000000000000,9515,CC,39.88,40.50,20.81,6.67,6.17,6.58,5.92,7.83,0.28,6.77,0.54,3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,120.0,0.05,9515.0,2,0.3294,28.0,2.0,14.0,14.0,12.0,8.0,2.0,13.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.68,1.0,0.0,0.0,0.0,1678.0,11.0,5957.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,2.0,19.0,14.0,227.0,4.51864406779661,2.0,0.00881057268722467
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,30 minutes,0.030000000000000,133,CC,34.09,33.73,13.06,3.53,3.23,3.53,3.38,9.40,0.12,5.60,0.05,3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,1800.0,0.03,133.0,2,0.4236,7.0,1.0,7.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,328.0,11.0,2627.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,31.0,3.3421052631578947,0.0,0.0
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,60 minutes,0.020000000000000,108,IF,24.00,23.00,6.28,1.00,1.00,1.80,1.48,4.60,0.25,7.67,0.17,3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,3600.0,0.02,108.0,4,0.7013,5.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.0,0.0,0.0,0.0,1360.0,7.0,4714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,23.0,9.0,167.0,4.366935483870968,4.0,0.023952095808383235
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,45 minutes,0.010000000000000,355,CC,24.00,24.79,11.70,1.36,2.13,1.57,2.50,5.64,0.09,7.03,0.11,3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,2700.0,0.01,355.0,2,0.2105,48.0,3.0,16.0,29.0,40.0,20.0,15.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.2392,0.7336,6.0,0.0,0.0,2.0,10612.0,202.0,53282.0,0.0,0.0,1.0,5.0,0.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,48.0,11.0,0.0,11.0,219.0,37.0,1339.0,4.835894283958205,0.0,0.0
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,45 minutes,0.020000000000000,17912,CC,35.64,36.53,18.51,3.73,5.60,3.80,4.26,6.13,0.16,6.31,0.15,3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,2700.0,0.02,17912.0,2,0.2702,22.0,1.0,22.0,8.0,7.0,24.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.7184,39.0,0.0,3.0,0.0,5634.0,58.0,40096.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,12.0,1.0,0.0,11.0,77.0,8.0,2311.0,2.760869565217391,0.0,0.0
3MKP0VNPL180YVBEBVOO0GDECBIJRU,3minutes,0.200000000000000,10,CC,58.71,59.82,20.66,8.45,5.07,8.45,3.70,6.18,0.56,5.51,0.72,3MKP0VNPL180YVBEBVOO0GDECBIJRU,180.0,0.2,10.0,2,0.6453,13.0,2.0,6.5,3.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,508.0,5.0,2301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,43.0,3.7017543859649122,6.0,0.13953488372093023
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,24 hours,0.150000000000000,36,IF,60.22,61.15,25.03,6.62,6.19,7.54,5.22,7.85,0.34,6.38,0.28,3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,86400.0,0.15,36.0,4,0.481,27.0,2.0,13.5,5.0,16.0,9.0,6.0,7.0,5.0,1.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.38,1.0,0.0,0.0,0.0,0.0,1285.0,7.0,3314.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,24.0,6.0,174.0,4.220338983050848,22.0,0.12643678160919541
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,7 days,0.060000000000000,3,IA,31.78,30.08,10.05,3.31,3.25,3.31,2.98,9.69,0.09,6.30,0.07,3MNYFQMXON9G1T2C2HOQSK4JSIPY01,604800.0,0.06,3.0,3,0.705,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.0,0.0,0.0,579.0,12.0,6785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,3.0,82.0,3.4135338345864663,2.0,0.024390243902439025
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,8 hours 11 minutes,29.500000000000000,1,CC,104.75,104.17,22.85,14.00,3.77,14.42,4.48,5.50,30.31,5.40,19.71,3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,29460.0,29.5,1.0,2,0.2885,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,55.0,0.0,1.0,2.0,12030.0,418.0,109589.0,0.0,1.0,0.0,3.0,0.0,13.0,7.0,6.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,49.0,14.0,34.0,1.0,0.0,33.0,102.0,67.0,995.0,3.26578073089701,2.0,0.0020100502512562816
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,2 hours,0.800000000000000,1703,CC,68.75,69.00,19.36,11.00,3.46,9.92,3.48,10.33,1.19,6.18,0.96,3MQJWSYXOHGDXJ3GAF96UH2KF625OC,7200.0,0.8,1703.0,2,0.4884,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884,0.0,0.0,0.0,3.0,310.0,25.0,3203.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,37.0,2.1404958677685952,0.0,0.0
3MXFP9RGE565H89AY0KXMF94YTQB2U,60 minutes,2.000000000000000,1,CC,59.50,61.00,27.42,6.17,4.67,7.17,2.86,5.33,0.63,4.89,0.32,3MXFP9RGE565H89AY0KXMF94YTQB2U,3600.0,2.0,1.0,2,0.7185,51.0,5.0,12.75,3.0,2.0,11.0,2.0,9.0,5.0,0.0,0.0,13.0,38.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,1.0,0.0,0.0,0.0,597.0,16.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,8.0,5.0,74.0,3.7698412698412698,2.0,0.02702702702702703
3MXFP9RGE565SQ20JA2GC60T4U4B22,60 minutes,0.020000000000000,15,CC,43.71,46.36,19.94,7.82,5.25,4.91,3.65,0.91,0.36,1.14,0.26,3MXFP9RGE565SQ20JA2GC60T4U4B22,3600.0,0.02,15.0,2,0.1129,3.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,43.0,0.0,6.0,0.0,10462.0,712.0,163636.0,0.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,1028.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,358.0,3.0,14.0,2.0,0.0,176.0,113.0,26.0,2574.0,1.8796898449224613,0.0,0.0
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,10 minutes,0.070000000000000,616,IF,40.88,41.33,15.50,5.67,5.14,5.92,4.62,4.33,0.39,5.14,0.36,3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,600.0,0.07,616.0,4,0.4415,7.0,1.0,7.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1226.0,12.0,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,16.0,9.0,164.0,4.444444444444445,3.0,0.018292682926829267
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,60 minutes,0.060000000000000,2503,CC,44.30,43.57,17.10,8.64,4.43,7.57,4.67,8.00,0.27,5.91,0.23,3NAD71TD8V1W7T0ET8V40F6WWDIL2U,3600.0,0.06,2503.0,2,0.4797,134.0,9.0,19.29,35.0,38.0,37.0,11.0,23.0,27.0,22.0,28.0,21.0,28.0,0.0,0.0,0.0,0.0,0.624,0.86,1.0,0.0,0.0,0.0,0.0,1725.0,13.0,8325.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,34.0,0.0,1.0,3.0,19.0,27.0,169.0,4.517460317460317,0.0,0.0
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,15minutes,0.020000000000000,26,CC,59.71,59.36,15.25,11.18,4.75,8.73,5.42,8.91,0.30,5.03,0.19,3NCF7G1XJIORLK6VK0UD85LOJVCNAC,900.0,0.02,26.0,2,0.4713,71.0,8.0,14.4,22.0,13.0,18.0,10.0,21.0,17.0,16.0,2.0,15.0,16.0,0.0,0.0,0.0,0.0,0.344,0.7,1.0,13.0,0.0,13.0,8.0,3612.0,61.0,84545.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,33.0,2.0,1.0,2.0,64.0,12.0,1105.0,2.7452711223203026,0.0,0.0
3NE6EBGK47BU93BYGGU8IB2LO7NE35,2 hours,2.000000000000000,1,SV,60.14,60.82,20.57,8.27,3.98,7.36,3.93,14.18,1.66,5.53,0.86,3NE6EBGK47BU93BYGGU8IB2LO7NE35,7200.0,2.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2947.0,17.0,12105.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,50.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,0.0,19.0,39.0,8.0,300.0,3.4662251655629137,5.0,0.016666666666666666
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,5 minutes,0.040000000000000,89,UM,44.00,46.50,21.71,4.90,3.28,6.50,4.77,7.10,0.23,5.65,0.15,3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,300.0,0.04,89.0,7,0.7758,54.0,10.0,11.0,5.0,0.0,1.0,1.0,9.0,7.0,0.0,14.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4368.0,43.0,38405.0,0.0,0.0,25.0,1.0,0.0,62.0,43.0,1.0,74.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,36.0,55.0,28.0,454.0,2.4397306397306395,0.0,0.0
3NJ4SYXGOJ3OVMOHUVEMN5U7YYPBNF,30 minutes,0.040000000000000,445,VV,41.33,41.54,18.86,6.92,4.79,6.15,4.41,7.15,0.13,5.40,0.10,3NJ4SYXGOJ3OVMOHUVEMN5U7YYPBNF,1800.0,0.04,445.0,5,0.1186,20.0,3.0,10.0,33.0,17.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.9676,1.0,0.0,0.0,0.0,4403.0,41.0,49240.0,0.0,0.0,23.0,1.0,0.0,58.0,41.0,1.0,66.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,32.0,55.0,34.0,457.0,2.4979423868312756,1.0,0.002188183807439825
3NJ4SYXGOJNVJBRMT3TGCL1CL9UBNQ,5 hours,0.300000000000000,1,CA,39.78,41.15,16.34,5.23,4.02,3.54,3.86,8.85,0.53,5.71,0.33,3NJ4SYXGOJNVJBRMT3TGCL1CL9UBNQ,18000.0,0.3,1.0,6,0.5178,60.0,5.0,12.0,30.0,7.0,4.0,17.0,16.0,7.0,8.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,0.29,0.92,1.0,1.0,0.0,0.0,0.0,1336.0,4.0,3932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,2.0,16.0,6.0,177.0,3.745644599303136,5.0,0.02824858757062147
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,60 minutes,0.000000000000000,1,SV,12.00,12.58,8.25,0.25,0.62,0.17,0.58,7.00,0.05,7.07,0.05,3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,3600.0,0.0,1.0,1,0.303,90.0,6.0,15.0,15.0,24.0,30.0,55.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.3992,0.578,1.0,0.0,0.0,0.0,2948.0,55.0,11865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,9.0,38.0,16.0,337.0,4.531481481481482,31.0,0.09198813056379822
3NXBKB5598TPF5MRSRS8QPZELKSL9C,5 days,0.150000000000000,14,IA,48.13,49.58,11.09,7.33,4.21,5.17,3.01,7.58,0.34,5.48,0.29,3NXBKB5598TPF5MRSRS8QPZELKSL9C,432000.0,0.15,14.0,3,0.3831,74.0,8.0,12.5,12.0,17.0,9.0,24.0,28.0,29.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.296,0.5184,0.88,20.0,0.0,0.0,0.0,12628.0,97.0,33249.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,1.0,174.0,119.0,1670.0,4.56158940397351,23.0,0.013772455089820359
3O5YJYPUSW7TWBM6KNWM44WLFH8KON,1 W 3 days,0.300000000000000,1,CC,71.60,64.00,25.87,6.29,4.75,6.86,3.98,3.71,0.70,4.35,0.55,3O5YJYPUSW7TWBM6KNWM44WLFH8KON,864000.0,0.3,1.0,2,0.5859,19.0,3.0,6.33,0.0,1.0,3.0,3.0,3.0,7.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,1433.0,4.0,3440.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,14.0,14.0,226.0,4.472,0.0,0.0
3O73QR1UY8O4VXGQ4UMU1W2GKFC94M,60minutes,0.050000000000000,14,VV,25.71,27.45,20.39,3.00,4.45,2.27,2.28,5.18,0.11,6.15,0.07,3O73QR1UY8O4VXGQ4UMU1W2GKFC94M,3600.0,0.05,14.0,5,0.2956,11.0,2.0,5.5,3.0,4.0,7.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,19.0,0.0,0.0,17.0,8526.0,205.0,62834.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,28.0,0.0,0.0,40.0,116.0,70.0,2079.0,3.2823660714285716,0.0,0.0
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,60 minutes,0.050000000000000,2,VV,40.09,42.60,24.88,3.60,4.91,2.67,3.27,4.07,0.34,5.81,0.42,3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,3600.0,0.05,2.0,5,0.2194,11.0,3.0,5.5,8.0,5.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552,16.0,0.0,0.0,13.0,10160.0,193.0,79391.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,18.0,22.0,0.0,0.0,42.0,118.0,55.0,2705.0,3.163350785340314,0.0,0.0
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,60minutes,0.070000000000000,3887,CC,53.25,53.83,20.43,6.17,5.67,8.00,4.35,8.58,0.18,6.04,0.12,3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,3600.0,0.07,3887.0,2,0.4815,133.0,9.0,19.14,35.0,38.0,38.0,10.0,23.0,26.0,24.0,27.0,22.0,28.0,0.0,0.0,0.0,0.0,0.6272,0.86,1.0,0.0,0.0,0.0,0.0,1725.0,13.0,8313.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,34.0,0.0,1.0,3.0,19.0,27.0,169.0,4.517460317460317,0.0,0.0
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,3 hours,0.600000000000000,354,CC,66.57,68.82,18.10,11.18,3.40,9.18,3.40,9.91,0.89,6.39,0.75,3OJGK8O6MRNHZCTYHMEFS503K2OL5K,10800.0,0.6,354.0,2,0.3983,21.0,2.0,10.5,4.0,8.0,6.0,3.0,3.0,9.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.82,2.0,0.0,0.0,0.0,1772.0,9.0,5855.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,5.0,0.0,10.0,22.0,7.0,227.0,4.509316770186335,12.0,0.05286343612334802
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,2 hours,0.900000000000000,1,CC,68.80,67.71,20.15,9.93,7.00,9.00,6.08,6.64,2.66,5.39,2.68,3OQEO5BIN29PS6BYUHRH0ABF87P9UL,7200.0,0.9,1.0,2,0.4226,23.0,3.0,7.67,8.0,7.0,6.0,2.0,10.0,0.0,12.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2112,0.92,0.0,0.0,0.0,0.0,2107.0,4.0,5162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,3.0,0.0,3.0,26.0,23.0,289.0,4.3944020356234095,6.0,0.020761245674740483
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,60minutes,0.050000000000000,1085,IF,54.00,51.93,18.31,7.86,4.74,8.07,4.55,3.29,0.37,3.60,0.35,3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,3600.0,0.05,1085.0,4,0.3491,51.0,5.0,10.2,32.0,24.0,24.0,10.0,8.0,9.0,10.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.14,0.48,1.0,1.0,0.0,0.0,0.0,1427.0,4.0,5157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,16.0,12.0,148.0,3.914383561643836,8.0,0.05405405405405406
