imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,OverallEffort_trimmedMean30,OverallEffort_HubersMEstimatora,OverallEffort_TukeysBiweightb,OverallEffort_HampelsMEstimatorc,OverallEffort_AndrewsWaved,OverallEffort_mean,OverallEffort_median,OverallEffort_sd,OverallEffort_mean_byExperts,OverallEffort_median_byExperts,OverallEffort_sd_byExperts,z_score_weighting,COMPLEX_mean,COMPLEX_median,COMPLEX_sd,Intresting_mean,Intresting_median,Intresting_sd,DIFFICULT_mean,DIFFICULT_median,DIFFICULT_sd,PAYMENT_mean,PAYMENT_median,PAYMENT_sd,imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",Type,a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,24 hours,0.5,18,48.81818182,45.92160655,45.11339351,47.21575993,44.95318002,48.93,41,23.4,54,41.5,22.42,0.9882579278885739,7.2,6,5.43,6.27,6,5.05,8.2,8,5.63,0.3,0.25,0.3,3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,86400.0,0.5,18.0,0.6706,7.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,727.0,5.0,4276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,86.0,3.6604938271604937,3.0,0.03488372093023256
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1 hour 40 minutes,0.35,5,91,89.33409581,87.28656575,90.18283162,87.30240994,93.79,86.5,24.99,86.71,85,7.13,1.2572371684816042,16,17,3.11,9.21,10.5,6.23,14.14,14,3.25,2.69,1.25,3.09,3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,6000.0,0.35,5.0,0.3902,302.0,215.0,54.0,72.0,104.0,63.0,92.0,80.0,85.0,72.0,36.0,9.0,4.0,0.0,0.0,0.0,0.18,0.6452,0.7376,0.9808,3,37.0,0.0,3.0,0.0,23390.0,83.0,87697.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,201.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,150.0,3.0,110.0,1.0,0.0,21.0,237.0,251.0,4713.0,4.248296007789679,278.0,0.05898578400169743
344RGS4J7S874QSQIPH3B5TQWFPMPU,60 minutes,0,1,10.72727273,10.72413687,9.708816658,10.45694175,9.677251348,12.2,10,7.82,12.43,11,8.06,1.7978331028617833,0.53,0,1.6,6.6,6,6.49,0.4,0,1.3,0.06,0.05,0.07,344RGS4J7S874QSQIPH3B5TQWFPMPU,3600.0,0.0,1.0,0.5709,25.0,2.0,12.5,4.0,14.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.14,0.96,1,1.0,0.0,0.0,0.0,1182.0,19.0,4217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,144.0,4.525114155251141,1.0,0.006944444444444444
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,2 hours,0.07,2676,43.77777778,43.18228407,43.31268844,43.17427475,43.30234868,42.62,38,18.27,44.67,40,12.27,0.8354716076548212,6.15,6,4.63,6.38,8,5.52,5.23,4,5.2,0.2,0.15,0.17,3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,7200.0,0.07,2676.0,0.3894,15.0,1.0,15.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,1106.0,11.0,3834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,13.0,19.0,111.0,3.58984375,5.0,0.04504504504504504
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,60 minutes,0.1,1,2.666666667,2.551182889,2.201334337,2.503162406,2.202483274,3.15,2,2.27,2.44,2,1.33,1.2592896847924484,0,0,0,6.54,5,7.16,0.08,0,0.28,0.04,0.05,0.02,3VPHDNYYW05RMXRPFB37FMZTE8FOX6,3600.0,0.1,1.0,0.2194,2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864,1,1.0,0.0,0.0,0.0,965.0,10.0,4013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,14.0,2.0,131.0,4.726190476190476,0.0,0.0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,30 minutes,0,200,40,39.5124365,37.99640759,39.78285532,38.00629994,43.54,38,18.77,40.86,38,14.5,0.4944209439716496,7.23,8,5.1,7.08,6,5.89,6.69,6,4.17,0.36,0.16,0.48,3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,1800.0,0.0,200.0,0.712,60.0,7.0,12.0,3.0,3.0,5.0,9.0,2.0,9.0,6.0,11.0,18.0,31.0,0.0,0.0,0.0,0.0,0.08,0.88,1.0,3,0.0,0.0,0.0,0.0,7384.0,114.0,16167.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,8.0,86.0,34.0,1795.0,4.759859772129711,62.0,0.03454038997214485
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,60 minutes,0.2,1,28.7,28.7844304,27.72967083,28.65463539,27.7179386,30,27.5,19.86,30,27.5,19.86,0.7567610298620597,3.43,2,4.09,12.86,13.5,4.75,2.57,1.5,3.27,0.27,0.2,0.15,3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,3600.0,0.2,1.0,0.2144,74.0,4.0,18.5,58.0,40.0,31.0,15.0,18.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884,0.3832,0.8028,1,2.0,0.0,27.0,0.0,4173.0,95.0,14210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,24.0,41.0,27.0,574.0,4.072335025380711,1.0,0.0017421602787456446
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,3 minutes,0.02,110,38,37.7453595,37.56286409,37.99450564,37.57054457,38.64,35,17.6,39.78,42,19.58,0.8543286014504186,6.36,6,4.63,4.43,3.5,4.05,6.57,5.5,5.47,0.29,0.25,0.32,3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,180.0,0.02,110.0,0.6264,37.0,3.0,18.5,5.0,7.0,8.0,3.0,3.0,6.0,1.0,7.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.58,1.0,4,1.0,0.0,0.0,0.0,923.0,7.0,3173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,3.0,108.0,4.075268817204301,2.0,0.018518518518518517
3VXAY8PX9568FZGV4FQLLH1QFO0UBC,3 Minutes,0.07,1,37.27272727,36.94443438,37.82647522,38.01351351,37.82886417,38.47,38,21.3,24.5,21.5,13.13,1.5421288076869224,5.2,4,4.62,8.8,7,5.7,5.4,3,4.88,0.3,0.2,0.31,3VXAY8PX9568FZGV4FQLLH1QFO0UBC,180.0,0.07,1.0,0.597,35.0,2.0,17.5,9.0,2.0,5.0,5.0,12.0,2.0,6.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2,0.0,0.0,0.0,0.0,820.0,10.0,10164.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,11.0,2.0,192.0,3.26775956284153,8.0,0.041666666666666664
3W718UE9EUVUJGAIW7WCSAJ232S8KV,40 minutes,0.03,1,10.88888889,10.80638334,9.890845359,10.47675499,9.893209965,14,12,15.2,14,12,15.2,1.063988700595902,0.92,0,1.44,8.54,10,5.92,0.69,0,0.85,0.07,0.05,0.08,3W718UE9EUVUJGAIW7WCSAJ232S8KV,2400.0,0.03,1.0,0.4301,62.0,3.0,20.67,11.0,8.0,15.0,4.0,9.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.5608,0.7,1,1.0,0.0,1.0,0.0,3115.0,43.0,9922.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,7.0,41.0,16.0,414.0,4.435398230088496,5.0,0.012077294685990338
3W7EAH4XLRRHWHV8PSJNN5I48Z5K1Z,7minutes,0.04,1104,23.72727273,22.73757193,20.98965269,22.8141182,20.9686078,26.8,21,17.12,23.27,18,13.5,1.38313642744304,2.33,1,4.48,9.67,10,6.31,3.73,1,5.13,0.09,0.05,0.07,3W7EAH4XLRRHWHV8PSJNN5I48Z5K1Z,420.0,0.04,1104.0,0.5268,28.0,2.0,14.0,11.0,3.0,6.0,14.0,0.0,2.0,1.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2,0.0,0.0,0.0,0.0,454.0,25.0,22509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,3.0,47.0,3.0,0.0,0.0
3WNTBWVI7IICS3U5SPMYXHW39RR1DW,60 minutes,0.1,1,41.63636364,41.24349509,41.20478506,40.52792633,41.19585193,39.33,41,16.14,41.09,41,16.31,1.8241104989088388,3.87,2,3.38,11.33,10,5.81,4.8,4,3.61,0.1,0.1,0.07,3WNTBWVI7IICS3U5SPMYXHW39RR1DW,3600.0,0.1,1.0,0.681,34.0,7.0,11.33,10.0,1.0,1.0,1.0,1.0,3.0,7.0,8.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.68,1.0,2,0.0,0.0,0.0,0.0,877.0,6.0,3063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,130.0,3.502463054187192,6.0,0.046153846153846156
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,20 minutes,0.05,1,8.5,8.60643496,7.269617653,8.019846084,7.264846062,15.33,7,23.71,17.9,12,25.35,0.0443206151333575,0.58,0,1,14,17,7.68,2.42,0,5.81,0.13,0.05,0.17,3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,1200.0,0.05,1.0,0.4108,34.0,2.0,11.33,19.0,2.0,5.0,3.0,10.0,5.0,7.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2856,1.0,7,0.0,0.0,2.0,0.0,1167.0,5.0,3067.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,18.0,11.0,179.0,3.8290598290598292,10.0,0.055865921787709494
3XCMB0010Q8CROANL93DZ0TZ7HDP3B,10 minutes,0.03,6,33.45454545,33.43080814,33.06312323,33.38103234,33.06794736,33.93,33,10.62,28.11,26,7.46,1.4942713540676014,5,3,5.94,6.4,6,6.77,2.73,2,2.91,0.14,0.13,0.14,3XCMB0010Q8CROANL93DZ0TZ7HDP3B,600.0,0.03,6.0,0.3848,18.0,2.0,9.0,11.0,1.0,9.0,2.0,5.0,1.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0256,1.0,2,59.0,0.0,0.0,7.0,28281.0,189.0,103271.0,3.0,13.0,1.0,0.0,0.0,84.0,7.0,74.0,45.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,44.0,1.0,45.0,1.0,0.0,39.0,308.0,270.0,5150.0,3.825573192239859,0.0,0.0
3XFOW6US4G39LHGXH58DQK2U59EF7W,10 minutes,0.06,4,39.54545455,39.33225053,37.461947,39.50494473,37.4616971,42.53,37,18.55,40.5,37,14.74,1.3825757350389778,6,6,4.34,6.6,6,5.08,6.27,4,5.05,0.18,0.13,0.14,3XFOW6US4G39LHGXH58DQK2U59EF7W,600.0,0.06,4.0,0.4915,15.0,1.0,15.0,2.0,2.0,4.0,3.0,7.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,1371.0,7.0,7696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,18.0,4.0,236.0,3.6166666666666667,6.0,0.025423728813559324
3XKJYHBF1PGIGZAV82J26HU67K1S94,45 minutes,0.13,13523,51.90909091,47.92280944,44.33062073,46.07386646,44.23612257,55.67,48,22.81,51.33,48,18.11,1.4373366356503046,5.87,4,4.52,4.8,2,5.03,7.93,9,5.6,0.25,0.21,0.19,3XKJYHBF1PGIGZAV82J26HU67K1S94,2700.0,0.13,13523.0,0.2614,59.0,5.0,11.8,28.0,72.0,24.0,18.0,12.0,8.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.196,0.38,0.88,2,39.0,0.0,3.0,0.0,5634.0,58.0,40097.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,12.0,1.0,0.0,11.0,77.0,8.0,2311.0,2.760869565217391,0.0,0.0
34KQN2TBKTGWLIK008X22C5QD2JSAJ,45 minutes,0.04,1205,45.18181818,45.15725427,44.56442214,45.89049584,44.55493741,48.2,39,22.57,45.6,39,23.81,1.2969844053520194,4.47,2,5.41,7.4,4,8.3,5.87,3,5.94,0.21,0.09,0.3,34KQN2TBKTGWLIK008X22C5QD2JSAJ,2700.0,0.04,1205.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.0,0.0,0.0,2.0,21542.0,506.0,130256.0,0.0,0.0,1.0,5.0,0.0,31.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,124.0,30.0,0.0,30.0,468.0,53.0,2679.0,4.958385481852315,0.0,0.0
3XKJYHBF2QXEJ36G795O9QJC5X59SV,11 hours 47 minutes,0.02,1,22.75,22.71818015,20.64646216,22.251808,20.64536043,26.92,20.5,22.92,27.3,20.5,24.56,0.29370853623424864,0.58,0,1,11.33,10,6.17,0.25,0,0.45,0.09,0.04,0.1,3XKJYHBF2QXEJ36G795O9QJC5X59SV,42420.0,0.02,1.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,482.0,6.0,6371.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,64.0,3.272727272727273,0.0,0.0
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,24 hours,0.1,63,36,36.08699718,36.06895012,35.59225045,36.07352338,35.86,39,15.13,32.38,31,18.19,1.2760618100064933,5.79,5,4.58,5.36,5,3.88,6.14,4.5,4.05,0.18,0.2,0.1,3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,86400.0,0.1,63.0,0.5327,77.0,5.0,19.25,14.0,14.0,12.0,20.0,13.0,5.0,10.0,38.0,6.0,21.0,0.0,0.0,0.0,0.0,0.3696,0.76,0.96,4,1.0,0.0,0.0,0.0,1593.0,13.0,8277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,19.0,17.0,189.0,4.1262458471760795,1.0,0.005291005291005291
3XLULPCEK6XSKDKZU2VPQEQSWADK07,15minutes,0.05,3923,33.45454545,33.16000715,31.76257034,32.14810733,31.76756372,37.07,33,21.33,28.9,27.5,10.9,1.180021393355852,5.73,5,4.61,8.4,8,6.6,4.53,3,3.29,0.13,0.07,0.2,3XLULPCEK6XSKDKZU2VPQEQSWADK07,900.0,0.05,3923.0,0.3906,44.0,4.0,11.0,14.0,15.0,15.0,22.0,4.0,10.0,6.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.072,0.4104,1.0,3,0.0,0.0,0.0,0.0,2404.0,6.0,104563.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,84.0,16.0,7.0,195.0,2.0491118077324972,15.0,0.07692307692307693
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,45 minutes,0.02,7,21,21.26739988,18.73483093,20.59068594,18.72526042,23.07,21,16.47,19,16,15.98,1.3467331751825744,2.8,2,2.98,9.53,10,6.22,2.47,2,2.56,0.12,0.05,0.16,3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,2700.0,0.02,7.0,0.5536,10.0,1.0,10.0,0.0,3.0,7.0,4.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,696.0,4.0,4834.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,52.0,3.291891891891892,4.0,0.07692307692307693
3XQ5ITPVUWC5A41L5RJWP1DP30VQTX,7 days,0.03,50,38.6,38.08276259,39.54470664,38.51525976,39.60874248,37.43,39,10.95,39.86,39,5.43,1.0332240931319443,5.79,4.5,4.98,7.5,6,6.21,5.29,4,4.55,0.13,0.1,0.07,3XQ5ITPVUWC5A41L5RJWP1DP30VQTX,604800.0,0.03,50.0,0.361,36.0,3.0,12.0,19.0,5.0,8.0,12.0,7.0,3.0,1.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.336,1.0,2,0.0,0.0,1.0,0.0,1453.0,1.0,6795.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,3.0,18.0,5.0,229.0,3.65015479876161,0.0,0.0
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,60minutes,0.05,24476,41.72727273,40.66094343,38.68367537,40.30662928,38.69583628,43.93,39,22.31,43.78,40,27.85,1.0580917252111255,6.13,4,5.66,5.27,3,6.01,6.47,5,5.03,0.28,0.1,0.32,3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,3600.0,0.05,24476.0,0.5383,6.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,4,1.0,0.0,0.0,0.0,1236.0,7.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,21.0,3.0,145.0,4.417391304347826,5.0,0.034482758620689655
3YATNUOYWN28VJEWP8MVZLA65TU5R8,60 minutes,0.01,16,47.72727273,47.52871621,47.52249973,48.13843111,47.52971058,48.67,48,21.09,46.6,47,16.49,1.446149296794363,7.2,5,4.65,6.87,6,5.05,6,5,4.39,0.23,0.2,0.28,3YATNUOYWN28VJEWP8MVZLA65TU5R8,3600.0,0.01,16.0,0.3739,6.0,1.0,6.0,3.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4,1.0,0.0,0.0,0.0,1394.0,10.0,5039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,18.0,2.0,167.0,4.380228136882129,6.0,0.03592814371257485
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,45 minutes,0.03,24394,25.7,24.99640486,21.72381207,24.57549762,21.55142846,30,22.5,24.01,21.4,20.5,11.62,1.2306187946777452,2.5,1.5,4.22,8.5,8.5,7.79,1.93,1.5,2.3,0.27,0.07,0.49,34RF8KPUOTU14SPS6MXYXNPWVK1SBB,2700.0,0.03,24394.0,0.1363,29.0,3.0,9.67,21.0,16.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628,0.3936,2,6.0,0.0,0.0,2.0,21824.0,506.0,130338.0,0.0,0.0,1.0,5.0,0.0,31.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,124.0,30.0,0.0,30.0,475.0,59.0,2719.0,4.954391371340524,4.0,0.001471129091577786
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,7 minutes,0.15,5,29.27272727,30,30.74516208,30.04031868,30.99704137,29.07,30,15.34,31.44,30,13.31,1.1272393057433097,3.87,2,4.73,8.73,10,3.95,3.4,2,3.78,0.16,0.13,0.16,3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,420.0,0.15,5.0,0.139,66.0,4.0,16.5,55.0,52.0,30.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.2,0.4508,3,0.0,0.0,0.0,0.0,4694.0,61.0,16321.0,0.0,0.0,1.0,7.0,0.0,4.0,4.0,0.0,35.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,30.0,62.0,58.0,2122.0,3.1470588235294117,41.0,0.01932139491046183
