imageID, Answer.Q_ABILITY, Answer.Q_COMPLEX, Answer.Q_DIFFICULT, Answer.Q_Intresting, Answer.Q_OverallEffort, Answer.Q_TAKE
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,1,12,10,10,70,2
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,1,13,7,1,66,4
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,1,14,14,8,96,13
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,1,13,13,20,71,20
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,0,19,17,0,102,0
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,6,2,0,17,4
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,0,0,20,3,20
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,2,1,17,36,18
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,8,8,4,58,3
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,4,2,10,18,0
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,0,0,20,3,20
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,2,1,10,14,6
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,1,1,5,27,10
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,9,6,8,23,19
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,1,2,2,11,52,7
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,20,18,4,112,0
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,3,10,14,34,12
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,4,3,1,86,1
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,12,8,3,70,3
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,12,12,10,34,11
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,2,2,0,25,3
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,3,8,2,38,1
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,9,7,16,38,16
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,10,10,8,41,10
3WNTBWVI6HTKT402X941XY1LBXF1DP,1,7,13,5,39,6
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,7,8,10,69,16
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,8,7,11,37,14
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,10,10,0,113,0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,9,8,10,50,16
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,1,4,6,24,8
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,8,1,4,67,13
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,2,8,12,50,14
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,8,5,16,38,16
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,12,12,2,90,4
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,1,6,6,6,39,16
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,8,11,8,56,3
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,6,4,16,37,16
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,6,4,12,30,14
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,6,4,10,27,18
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,1,1,4,27,6
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,10,4,0,51,1
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,9,9,15,71,7
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,16,14,4,51,3
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,4,3,3,17,4
3XFOW6US4G39LHGXH58DQK2U59EF7W,1,1,4,2,37,0
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,1,3,17,39,19
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,5,5,16,35,16
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,0,0,9,3,14
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,4,6,16,15,14
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,4,1,19,14,19
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,6,4,14,58,12
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,11,13,0,67,0
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,2,3,14,32,18
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,1,2,4,-1,12
36HGGQAXL6L87J29O35QD9YQWSFBVG,1,0,0,14,10,20
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,16,14,0,100,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,5,2,6,101,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,2,2,12,32,14
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,11,11,14,39,12
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,6,6,3,30,4
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,14,17,3,99,1
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,2,4,16,37,18
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,11,6,5,42,2
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,6,4,11,57,5
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,1,7,0,6,73,20
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,11,10,8,74,5
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,12,12,0,113,0
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,6,6,5,36,6
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,15,12,6,60,9
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,10,10,2,62,0
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,1,0,1,12,0
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,10,7,0,59,3
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,8,10,8,38,6
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,10,0,1,57,0
3M6KHLIXGO95W4HFFOS373KMUDHIRT,1,4,2,2,40,5
37ZHE2JT1D250TKIB56TICN73UM88S,1,1,9,1,40,1
37ZHE2JT1D250TKIB56TICN73UM88S,1,13,12,7,88,4
37ZHE2JT1D250TKIB56TICN73UM88S,1,7,6,3,30,2
37ZHE2JT1D250TKIB56TICN73UM88S,1,16,6,1,73,1
37ZHE2JT1D250TKIB56TICN73UM88S,1,7,10,0,43,1
37ZHE2JT1D250TKIB56TICN73UM88S,1,14,10,0,112,2
37ZHE2JT1D250TKIB56TICN73UM88S,1,-1,-1,-1,-1,-1
37ZHE2JT1D250TKIB56TICN73UM88S,1,10,14,18,38,14
37ZHE2JT1D250TKIB56TICN73UM88S,1,4,4,6,41,12
37ZHE2JT1D250TKIB56TICN73UM88S,1,2,0,14,38,16
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,8,9,13,49,10
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,8,10,16,51,10
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,4,4,12,37,15
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,2,2,16,36,18
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,16,18,16,101,16
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,0,7,16,71,17
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,12,12,12,27,6
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,16,9,4,80,2
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,9,6,16,57,16
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,1,6,4,12,43,16
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,6,6,16,38,18
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,1,1,5,20,4
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,4,11,5,57,6
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,13,11,4,74,5
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,17,4,4,46,2
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0,9,4,10,38,14
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,10,10,0,38,0
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,14,14,5,113,10
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,8,8,4,39,2
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,1,2,6,10,20,12
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,1,2,1,27,5
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,5,7,0,60,20
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,9,8,1,46,5
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,0,0,14,13,16
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,4,3,10,30,13
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,2,3,6,23,17
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,6,8,6,37,12
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,2,3,17,26,16
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,1,1,6,7,-1
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,1,4,10,11,27,16
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,0,0,10,1,0
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,3,4,6,85,4
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,1,1,15,55,0
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0,4,4,10,38,0
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,3,3,14,11,17
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,10,14,10,37,16
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,11,7,17,70,17
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,0,0,0,8,0
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,12,2,4,57,3
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,1,2,2,16,30,19
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,10,7,16,30,17
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,10,3,16,78,17
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,16,12,1,72,0
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,14,10,4,64,2
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,0,2,3,34,4
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,4,4,12,16,15
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,14,13,14,37,6
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,2,2,6,15,8
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,8,11,17,37,19
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,1,20,4,0,60,0
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,0,0,0,39,0
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,18,12,7,38,10
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,18,18,0,85,0
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,0,0,0,31,0
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,6,5,9,20,10
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,11,7,9,46,9
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,1,1,2,38,0
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,15,2,2,71,1
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,0,1,0,12,0
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,1,20,20,0,75,0
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,1,1,4,37,14
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,12,9,11,38,8
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,4,5,16,39,17
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,2,6,11,26,9
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,3,8,6,58,6
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,12,12,18,27,12
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,3,3,1,37,10
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,0,0,12,6,20
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,4,2,4,34,5
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,1,2,1,6,21,10
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,1,0,0,20,35,20
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,1,8,8,16,59,17
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,20,20,2,73,0
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,19,20,0,142,0
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,20,20,0,150,0
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,20,20,0,150,0
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,4,20,0,39,0
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,6,20,10,112,0
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,20,20,0,121,0
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0,20,20,0,150,0
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,1,2,13,26,19
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,10,5,19,67,18
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,5,0,16,37,18
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,2,2,18,30,19
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,3,2,20,5,20
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,0,2,14,27,16
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,6,18,9,131,16
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,6,4,20,91,14
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,1,2,5,13,10
3CVHT3IKUYKSX9WRAWTF52715RU0R4,1,1,2,18,27,17
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,18,17,1,111,1
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,0,16,16,4,57,-1
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,13,8,15,79,11
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,18,15,17,88,10
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,20,20,11,150,1
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,16,15,17,85,7
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,13,11,11,79,14
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,18,14,18,92,19
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,20,19,1,120,1
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,1,14,10,4,72,1
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,18,18,6,113,1
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,14,10,1,86,4
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,4,11,18,52,16
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,4,4,10,50,14
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,14,14,20,72,20
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,0,4,0,26,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,10,11,0,64,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0,10,10,6,38,8
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,16,16,3,101,4
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,1,4,6,7,60,6
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,0,0,13,12,19
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,0,0,20,87,20
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,0,0,8,14,20
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,-1,-1,-1,-1,-1
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,3,1,19,38,19
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,1,0,10,38,7
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,0,0,20,44,20
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,4,3,17,-1,19
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,0,0,15,6,17
3XKJYHBF2QXEJ36G795O9QJC5X59SV,1,4,4,13,14,-1
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,1,2,14,30,15
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,0,0,0,5,1
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,12,10,16,72,16
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,0,0,20,10,20
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,1,4,19,27,18
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,0,0,20,27,20
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,0,0,17,7,19
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,1,1,5,18,2
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,1,2,13,26,14
3I5ZXD44IULX7AZS354F5V5W46GJCA,1,1,1,2,15,17
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,3,4,7,32,8
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,0,0,0,7,1
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,12,4,19,60,12
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,2,2,0,27,0
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,0,0,16,26,12
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,1,1,0,26,1
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,6,8,14,75,9
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,0,0,10,26,20
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,3,12,0,37,0
38DNTK7MFN34LCW85JTSAD2CXFQ01S,1,0,0,11,1,20
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,6,8,2,49,11
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,8,6,10,70,16
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,18,16,6,57,2
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,10,10,20,37,20
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,0,0,20,39,20
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,0,0,20,27,20
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,13,12,0,69,1
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,6,2,2,27,0
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,3,1,10,20,16
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1,9,6,13,42,10
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,5,5,14,38,14
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,6,4,8,51,10
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,10,7,2,39,4
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,12,8,12,49,14
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,13,13,18,47,16
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,12,12,14,51,12
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,7,11,14,38,16
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,-1,-1,-1,-1,-1
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,10,10,0,26,2
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,1,4,4,6,39,16
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,13,17,0,130,0
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,15,15,2,78,3
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,7,18,20,121,20
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,11,13,4,72,10
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,12,12,18,72,18
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,17,12,3,88,11
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,1,1,2,70,1
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,6,6,14,46,17
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,10,10,6,82,1
3UXCLCQO2V425H8F0OVWTKIEO3N20G,1,17,8,3,145,0
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,1,10,3,4,57,10
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,1,6,6,1,28,1
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0,5,13,3,63,1
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,1,6,4,1,87,2
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0,20,20,2,112,0
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,1,1,2,2,36,4
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,1,5,3,7,37,8
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,1,13,17,0,57,0
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0,13,14,9,63,4
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,1,2,0,14,13,6
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,12,16,18,121,20
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,4,4,5,28,6
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,3,4,2,35,6
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,11,5,6,71,2
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,4,4,18,38,18
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,1,4,0,65,1
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,0,5,5,16,37,7
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,0,0,20,27,20
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,1,6,8,16,30,16
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,0,0,0,8,7,11
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,1,1,10,27,20
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,2,10,20,15,20
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,2,4,8,22,14
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,0,0,2,16,14
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,6,13,2,59,1
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,0,0,12,38,9
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,5,4,1,118,0
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,10,4,5,39,7
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,-1,-1,-1,-1,-1
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,1,3,1,1,45,1
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,5,6,8,57,6
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,4,10,2,39,3
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,9,6,10,34,7
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,-1,-1,-1,-1,-1
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,4,4,5,26,14
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,12,2,2,32,4
3D8B00U52IVJZWECZOBXRVFXL2U83O,0,4,18,2,102,0
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,6,6,6,31,8
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,20,20,0,71,4
3D8B00U52IVJZWECZOBXRVFXL2U83O,1,4,10,1,37,1
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,4,4,12,32,16
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,1,6,10,50,4
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,0,0,20,26,20
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,5,3,14,61,16
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,6,14,12,47,16
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0,1,1,10,11,12
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,13,8,11,62,9
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,8,8,2,73,2
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,14,14,10,131,10
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,1,12,12,14,38,12
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,15,13,15,93,4
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,0,0,18,3,19
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,6,6,4,45,4
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,0,0,20,37,20
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0,17,16,13,57,4
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,4,3,16,34,17
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,16,12,4,58,6
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,16,7,7,44,6
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,6,2,4,37,2
3DECMKXKT815JCLN1RI1KKDJDFAMBB,1,8,6,16,73,16
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,4,6,9,23,11
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,15,15,3,46,0
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,4,6,13,72,18
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,4,4,9,23,18
38DNTK7MFN3UAZX8DF8S385AB3E10K,0,18,18,16,113,0
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,4,2,3,52,0
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,5,7,10,74,14
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,14,13,3,50,0
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,1,0,13,27,10
38DNTK7MFN3UAZX8DF8S385AB3E10K,1,6,1,1,61,2
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,3,0,13,27,12
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,4,4,14,37,20
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,0,0,6,24,19
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,17,11,18,66,20
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,11,11,11,44,14
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,0,0,20,56,20
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,4,4,5,36,2
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,14,14,8,32,12
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,4,8,18,38,16
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,1,3,4,14,72,14
