imageID,WorkerId,Input.timeAlloted,Input.reward,Input.hitsAvailable,Answer.Q_ABILITY,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_FREQUENCY,Answer.Q_Intresting,Answer.Q_OverallEffort,Answer.Q_PAYMENT,Answer.Q_TAKE,Answer.vreward
3589VT1T2BGMXIVHZGNGS492OQIJN8,A1CH3TODZNQCES,5 minutes,0.03,938,Y,8,2,1,10,57,0.1,5,0.03
3589VT1T2BGMXIVHZGNGS492OQIJN8,A1I8Z7HLS1ZU5Q,5 minutes,0.03,938,Y,4,3,11,5,37,0.03,12,0.03
3589VT1T2BGMXIVHZGNGS492OQIJN8,A1C7FH4P7EKUBE,5 minutes,0.03,938,Y,10,10,0,10,41,0.15,4,0.03
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A2Z1O9OKSW8MNU,7 minutes,0.15,5,Y,2,1,14,14,26,0.18,15,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,AOWW3URQNRJ6U,7 minutes,0.15,5,Y,2,2,12,6,30,0.15,13,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A2LV5432PV1S39,7 minutes,0.15,5,Y,16,12,0,5,56,0.6,2,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A1C7FH4P7EKUBE,7 minutes,0.15,5,Y,5,4,0,4,23,0.07,4,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A374STD2W8N1U8,7 minutes,0.15,5,Y,0,2,20,10,30,0.05,20,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,AQJFDUI58Y0FV,7 minutes,0.15,5,Y,12,11,18,10,37,0.15,16,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A2N962G55T9MOB,7 minutes,0.15,5,Y,0,2,0,10,11,0.1,10,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A26CL8E3XJWH1W,7 minutes,0.15,5,Y,4,4,0,12,30,0.15,16,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A3OLRWACCCCUTU,7 minutes,0.15,5,Y,0,0,5,10,4,0.08,12,0.15
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,A2H74STYH3PLT1,7 minutes,0.15,5,Y,2,3,19,15,41,0.1,18,0.15
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A610SH5RY1NG1,2 hours,0.07,2676,Y,10,2,1,1,76,0.4,0,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A1F3IJU2HXZ0PQ,2 hours,0.07,2676,Y,5,4,0,0,38,0.5,0,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,ALOYY3E72AQ1K,2 hours,0.07,2676,Y,2,2,12,10,37,0.05,12,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A1FL20WGFRJS1T,2 hours,0.07,2676,Y,4,8,-1,12,38,0.07,10,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A2N962G55T9MOB,2 hours,0.07,2676,Y,0,0,0,10,3,0.05,11,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A27LR932J8F67W,2 hours,0.07,2676,Y,4,8,16,14,38,0.07,20,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,ANIEIVK8LN1H9,2 hours,0.07,2676,Y,10,4,4,10,38,0.25,4,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A1L11JDXS2HK51,2 hours,0.07,2676,Y,6,10,4,2,40,0.1,6,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A9KPCMO1J1LQF,2 hours,0.07,2676,Y,10,6,10,1,56,0.2,0,0.07
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A8GWYS9O8FUEK,2 hours,0.07,2676,Y,-1,-1,-1,-1,-1,0.1,-1,0.07
375FCEJV4GX4B1VR293XJCDD0I7CCJ,AQUNG20W5Z9HN,12 hours,0.6,1,Y,8,12,0,4,73,0.15,10,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,AQP74RCFA4CF8,12 hours,0.6,1,Y,18,19,0,0,118,1,0,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,A15GKHNAWVZ9HD,12 hours,0.6,1,Y,18,4,6,14,141,0.75,14,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,AXV4XY9UNODNP,12 hours,0.6,1,N,20,20,0,0,105,1.75,0,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,A2Z1O9OKSW8MNU,12 hours,0.6,1,Y,14,12,2,4,82,0.12,1,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,A2S4BU23GT93ZD,12 hours,0.6,1,N,20,20,0,2,104,3,0,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,A2CK0OXMPOR9LE,12 hours,0.6,1,Y,5,2,6,4,73,1,3,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,ALOYY3E72AQ1K,12 hours,0.6,1,Y,14,11,1,5,77,0.4,1,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,A2HR7ZIX42FEPG,12 hours,0.6,1,N,20,20,1,1,88,0.6,0,0.6
375FCEJV4GX4B1VR293XJCDD0I7CCJ,A3ET9X8TXMGXDI,12 hours,0.6,1,Y,13,17,0,5,95,0.25,0,0.6
3GRRK9BQWRDBESRD36S5634M392PD9,A1EQ2HDHF2WWSY,2 hours,2.02,1,Y,10,7,2,1,102,0.35,1,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,AGPGCMNDSKZGT,2 hours,2.02,1,Y,8,7,6,16,96,3,9,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,A340UGIDGIF4W6,2 hours,2.02,1,Y,12,12,5,12,66,3,18,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,A1L11JDXS2HK51,2 hours,2.02,1,Y,20,16,6,2,102,0.5,2,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,A2RG7VZAKGDEXI,2 hours,2.02,1,Y,14,5,5,16,81,2.5,16,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,AOQDUK8U5IGIV,2 hours,2.02,1,Y,20,19,0,1,118,3,0,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,A3O9D6YHBNS0BV,2 hours,2.02,1,Y,9,9,0,8,56,0.7,8,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,AB7QN439WP6RY,2 hours,2.02,1,N,17,16,0,3,105,2,3,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,A26CL8E3XJWH1W,2 hours,2.02,1,N,18,18,0,10,81,2,0,2.02
3GRRK9BQWRDBESRD36S5634M392PD9,ASL1MFFPUB2ZW,2 hours,2.02,1,Y,18,20,0,0,103,3,0,2.02
3J06FGISMVRO4EVZMT2NFJ1KME95KI,AEHTP1POPUQMB,60 minutes,0.01,5498,Y,2,2,18,12,13,0.15,19,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,AOQDUK8U5IGIV,60 minutes,0.01,5498,Y,2,0,3,16,37,0.05,19,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,A3D46S3V9SYXTT,60 minutes,0.01,5498,Y,0,0,20,20,15,0.01,20,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,ASL1MFFPUB2ZW,60 minutes,0.01,5498,Y,0,0,2,20,38,0.05,20,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,A26CL8E3XJWH1W,60 minutes,0.01,5498,Y,1,2,13,15,15,0.02,19,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,A3OHGWG7ULA1MF,60 minutes,0.01,5498,Y,0,0,14,14,21,0.01,20,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,A2ZATH9519RF58,60 minutes,0.01,5498,Y,9,5,6,15,33,0.1,17,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,A3EBUBRYCKB6AF,60 minutes,0.01,5498,Y,0,0,5,20,26,0.05,20,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,A15GKHNAWVZ9HD,60 minutes,0.01,5498,Y,2,2,20,20,38,0.5,20,0.01
3J06FGISMVRO4EVZMT2NFJ1KME95KI,AJAPJJTISC36L,60 minutes,0.01,5498,Y,2,2,18,16,26,0.05,20,0.01
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,AXL8STMTF8Z21,45 minutes,0,1,Y,6,2,10,11,112,0.5,2,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,AOQDUK8U5IGIV,45 minutes,0,1,Y,3,3,20,14,37,3,18,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,AQRI1E9W5268O,45 minutes,0,1,Y,2,0,14,4,27,0.3,2,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,AQUNG20W5Z9HN,45 minutes,0,1,Y,0,10,20,6,75,1.5,2,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,A15GKHNAWVZ9HD,45 minutes,0,1,Y,2,2,20,20,72,0.7,20,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,A28FW73RBVGYZ9,45 minutes,0,1,Y,6,3,15,12,67,0.5,17,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,A2DQY1G4BUM0M,45 minutes,0,1,Y,4,2,14,10,28,0.12,16,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,A1YY98SJG37KSU,45 minutes,0,1,Y,1,0,16,14,51,0.5,0,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,A1GOLJMO4GID3I,45 minutes,0,1,Y,4,2,10,10,26,0.5,8,0
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,A1ZZ4RZNJ73HPT,45 minutes,0,1,Y,9,7,13,9,78,0.3,16,0
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A28FW73RBVGYZ9,2hours,0.03,136,Y,3,14,2,2,50,0.5,4,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A15GKHNAWVZ9HD,2hours,0.03,136,Y,14,18,1,0,149,1,1,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A2LV5432PV1S39,2hours,0.03,136,Y,16,14,0,2,104,2,0,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A2YJQUHFIXNOY0,2hours,0.03,136,Y,12,3,18,7,91,0.06,16,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A2GFB2S1C9P9RM,2hours,0.03,136,Y,0,0,20,14,101,0.15,18,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A3U761PEG7MFKT,2hours,0.03,136,Y,1,1,1,0,12,0.01,1,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A27ARTHMWGL3KM,2hours,0.03,136,Y,2,2,4,2,33,0.2,6,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,AQRI1E9W5268O,2hours,0.03,136,Y,2,1,1,1,21,0.1,2,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A18RH223NQXT25,2hours,0.03,136,Y,3,5,14,14,42,0.05,18,0.03
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,A1U0GNE5ELW5V7,2hours,0.03,136,Y,2,2,12,3,37,0.05,12,0.03
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A2WEJYAMB1YSG,20 minutes,0.5,1,Y,1,2,6,5,42,0.4,6,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,AQP74RCFA4CF8,20 minutes,0.5,1,Y,10,7,0,0,57,0.55,0,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,AGPGCMNDSKZGT,20 minutes,0.5,1,Y,5,8,13,14,148,0.3,16,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A4PGF2WE94TJA,20 minutes,0.5,1,Y,8,8,10,18,37,0.5,18,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A1L8ZQ4A13OGWX,20 minutes,0.5,1,Y,1,4,17,11,26,0.5,18,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A1FL20WGFRJS1T,20 minutes,0.5,1,Y,8,8,10,16,42,0.5,16,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A1P08V29SHY950,20 minutes,0.5,1,Y,8,4,14,9,39,0.05,12,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A2YJQUHFIXNOY0,20 minutes,0.5,1,Y,11,7,5,9,64,0.3,7,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A3RIFUEQ95MR16,20 minutes,0.5,1,Y,5,2,12,16,39,0.4,11,0.5
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,A19OH5PQ7ZZ6UV,20 minutes,0.5,1,Y,10,10,13,7,-1,0.2,15,0.5
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A2CK0OXMPOR9LE,10 minutes,0.01,70584,Y,3,5,3,4,16,0.05,4,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A610SH5RY1NG1,10 minutes,0.01,70584,Y,0,3,10,14,37,0.06,7,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,AXL8STMTF8Z21,10 minutes,0.01,70584,Y,3,2,13,18,56,0.25,18,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A2HR7ZIX42FEPG,10 minutes,0.01,70584,Y,14,3,2,3,17,0.01,10,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A2WEJYAMB1YSG,10 minutes,0.01,70584,Y,1,1,12,4,-1,0,11,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A28EL15HGXUJ5X,10 minutes,0.01,70584,Y,7,5,5,10,69,0.3,9,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A03922113RU44GENR8ATX,10 minutes,0.01,70584,Y,2,3,12,8,22,0.03,12,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A2Z1O9OKSW8MNU,10 minutes,0.01,70584,Y,1,1,11,10,14,0.02,16,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A1YY98SJG37KSU,10 minutes,0.01,70584,Y,6,1,2,2,38,0.1,2,0.01
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A1VL7507UONPX0,10 minutes,0.01,70584,Y,2,4,6,14,23,0.05,13,0.01
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A2ZATH9519RF58,45 minutes,0.04,4,Y,14,7,5,10,75,0.2,7,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A1Y50NM443ITPK,45 minutes,0.04,4,Y,17,6,6,4,119,0.5,3,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A15GKHNAWVZ9HD,45 minutes,0.04,4,Y,0,0,10,18,140,0.95,18,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A2B6WQG0A9CKXQ,45 minutes,0.04,4,Y,10,6,4,2,85,0.25,4,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A4PGF2WE94TJA,45 minutes,0.04,4,Y,4,4,20,10,26,0.04,20,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A1FP3SH704X01V,45 minutes,0.04,4,Y,0,0,20,12,36,0.3,10,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A2AG45K4ULNBHF,45 minutes,0.04,4,N,1,1,1,1,57,0.25,1,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A3CFERUFHEQ3I3,45 minutes,0.04,4,Y,2,4,14,12,26,0.05,20,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A2WEJYAMB1YSG,45 minutes,0.04,4,Y,3,7,8,2,50,0.25,6,0.04
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A259UZJQOOVE4V,45 minutes,0.04,4,Y,9,11,4,2,56,0.1,2,0.04
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,AGQPTDG6ZF3T3,60minutes,0.05,4,Y,3,3,19,19,27,0.05,20,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A28S6TTII9JDNI,60minutes,0.05,4,Y,2,4,6,4,44,0.5,6,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A2WCV7ULUPKVNQ,60minutes,0.05,4,Y,1,1,1,1,38,0.2,0,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A3U761PEG7MFKT,60minutes,0.05,4,Y,5,0,1,0,16,0.05,0,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A20USVYLTA4PYQ,60minutes,0.05,4,Y,-1,-1,-1,-1,-1,0.05,-1,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,AQRI1E9W5268O,60minutes,0.05,4,Y,0,1,0,0,56,0.5,0,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A3L60SOWLYEDN2,60minutes,0.05,4,Y,8,6,7,3,42,0.1,4,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A15GKHNAWVZ9HD,60minutes,0.05,4,Y,2,16,4,4,101,0.6,3,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A2ZATH9519RF58,60minutes,0.05,4,Y,11,6,8,11,54,0.45,7,0.05
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,A18RH223NQXT25,60minutes,0.05,4,Y,2,2,15,15,40,0.05,19,0.05
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A2HW364F4TCKL3,60 minutes,0.03,1391,N,14,13,1,15,102,0.25,4,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A3FB4IOP8KXFJE,60 minutes,0.03,1391,Y,1,1,16,12,21,0.05,20,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A2YJQUHFIXNOY0,60 minutes,0.03,1391,Y,7,9,18,16,40,0.05,19,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A1IQV3QUWRA8G1,60 minutes,0.03,1391,Y,9,8,10,8,45,0.05,12,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A21Y02Z83OCZ4R,60 minutes,0.03,1391,Y,1,1,14,7,16,0.04,18,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,AB7QN439WP6RY,60 minutes,0.03,1391,Y,1,3,3,15,20,0.05,16,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A26CL8E3XJWH1W,60 minutes,0.03,1391,Y,0,0,2,16,9,0.03,20,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A2ESP018Y5G19W,60 minutes,0.03,1391,Y,4,3,2,5,25,0.1,4,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A2B6WQG0A9CKXQ,60 minutes,0.03,1391,Y,2,2,14,16,20,0.05,20,0.03
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A1VL7507UONPX0,60 minutes,0.03,1391,N,2,2,2,16,10,0.2,20,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A255Z4U24Y2SP8,60 minutes,0.03,40,Y,3,3,20,10,56,0.25,20,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A4PGF2WE94TJA,60 minutes,0.03,40,Y,14,14,10,6,63,0.25,4,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A1WKENA5660Y84,60 minutes,0.03,40,Y,6,10,2,3,38,0.25,4,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A1L8ZQ4A13OGWX,60 minutes,0.03,40,Y,2,6,9,5,34,0.05,9,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,AWMQYV1RQM94M,60 minutes,0.03,40,Y,14,12,2,2,58,0.5,2,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A1L0X2BYAGPFEA,60 minutes,0.03,40,Y,18,18,0,0,113,0.03,0,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,AGQPTDG6ZF3T3,60 minutes,0.03,40,Y,18,16,8,2,72,0.1,5,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A2D563QZFLUW9H,60 minutes,0.03,40,Y,20,15,0,0,116,1,0,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A3QNMUHAFAJRQO,60 minutes,0.03,40,Y,13,3,2,0,37,0.5,0,0.03
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A28S6TTII9JDNI,60 minutes,0.03,40,Y,4,2,10,4,32,0.3,10,0.03
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1L8ZQ4A13OGWX,60minutes,0.02,644,Y,2,5,9,9,27,0.05,11,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1T4MC1F4TKX9Z,60minutes,0.02,644,Y,10,10,0,0,57,0.05,0,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A26CL8E3XJWH1W,60minutes,0.02,644,Y,13,13,0,2,47,0.1,0,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1J9IYN46FX00O,60minutes,0.02,644,Y,18,16,2,0,101,0.5,0,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,AQJFDUI58Y0FV,60minutes,0.02,644,Y,0,20,2,1,78,0.5,0,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A2C2G6WIE6VO2C,60minutes,0.02,644,Y,8,0,2,0,55,0.3,1,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,ARIY7R4C3ZUIO,60minutes,0.02,644,Y,6,7,16,17,27,0.05,14,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,AQP74RCFA4CF8,60minutes,0.02,644,Y,10,10,2,6,37,0.2,2,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A15GKHNAWVZ9HD,60minutes,0.02,644,Y,18,18,18,18,135,2.5,20,0.02
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,AOQDUK8U5IGIV,60minutes,0.02,644,Y,5,6,16,14,30,0.05,17,0.02
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A2ZATH9519RF58,10 minutes,0.1,1,Y,0,0,15,17,14,0.1,20,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A39J5RLVDTM6SM,10 minutes,0.1,1,Y,2,3,16,16,41,0.05,19,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A2N962G55T9MOB,10 minutes,0.1,1,Y,0,0,10,10,0,0.1,10,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A15GKHNAWVZ9HD,10 minutes,0.1,1,Y,0,0,20,20,32,0.15,20,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A03922113RU44GENR8ATX,10 minutes,0.1,1,Y,4,6,10,12,41,0.3,13,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A19DOARRVT6ZNN,10 minutes,0.1,1,Y,13,16,9,8,81,0.5,12,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A1QXW6HGZCSSNV,10 minutes,0.1,1,Y,2,4,12,12,44,0.15,18,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A1WKENA5660Y84,10 minutes,0.1,1,Y,8,7,5,8,39,0.4,9,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A2EGMVENJCHWV6,10 minutes,0.1,1,Y,4,6,12,16,39,10,12,0.1
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A5TI9UQEPLNWI,10 minutes,0.1,1,Y,9,7,16,12,31,0.3,18,0.1
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A1F3IJU2HXZ0PQ,60minutes,0.3,1,Y,0,0,0,0,29,0.5,0,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A1AZU9E0U16J6B,60minutes,0.3,1,Y,0,0,12,14,27,0.15,18,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A3PYEW6693PCHT,60minutes,0.3,1,Y,6,6,2,8,38,0.07,2,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A2N962G55T9MOB,60minutes,0.3,1,Y,0,0,0,10,0,0.1,10,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A15GKHNAWVZ9HD,60minutes,0.3,1,Y,14,2,16,20,112,0.75,18,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A2B6WQG0A9CKXQ,60minutes,0.3,1,Y,10,10,14,6,60,0.2,14,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,AU5Y7J1PF0UIT,60minutes,0.3,1,Y,12,10,4,3,72,0.25,4,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A340UGIDGIF4W6,60minutes,0.3,1,Y,-1,4,10,12,27,0.05,4,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A13V6ZYVF3A7EW,60minutes,0.3,1,Y,0,0,20,20,34,25,20,0.3
36ARV8EEH67U95XPYN59VTZKFJ2VA1,AJ74BNWTCX0MJ,60minutes,0.3,1,Y,11,3,10,1,51,1.25,7,0.3
32GVUSPLEYOYH9SP841K39EVOUOK3Z,AEHRL61KFSZ73,24 hours,0.1,72,Y,-1,-1,-1,-1,-1,0.05,-1,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A15GKHNAWVZ9HD,24 hours,0.1,72,Y,2,0,8,14,121,0.4,20,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A1JCFEDLZZKNZ3,24 hours,0.1,72,Y,12,8,6,5,50,0.3,5,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A292IMAU5EW3MN,24 hours,0.1,72,Y,10,2,20,3,38,0.1,16,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A1GOLJMO4GID3I,24 hours,0.1,72,Y,2,2,0,0,22,0.05,0,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,AXL8STMTF8Z21,24 hours,0.1,72,Y,6,4,14,14,40,0.1,14,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A2HW364F4TCKL3,24 hours,0.1,72,Y,19,17,11,2,102,0.25,1,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A1P08V29SHY950,24 hours,0.1,72,Y,16,14,4,4,64,0.3,4,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A1YY98SJG37KSU,24 hours,0.1,72,Y,14,2,1,0,57,0.25,1,0.1
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A2XLEJ7UPW51RD,24 hours,0.1,72,Y,8,7,11,10,26,0.03,14,0.1
306OACM7G04QOX49OC3VEMIMU7KA8L,A3O9D6YHBNS0BV,44 minutes,0.3,2,Y,9,8,2,4,71,0.7,4,0.3
306OACM7G04QOX49OC3VEMIMU7KA8L,AB7QN439WP6RY,44 minutes,0.3,2,Y,5,2,4,6,49,0.5,6,0.3
306OACM7G04QOX49OC3VEMIMU7KA8L,AWMQYV1RQM94M,44 minutes,0.3,2,Y,11,11,8,18,38,1,2,0.3
306OACM7G04QOX49OC3VEMIMU7KA8L,A1BWR5RBQDZQ16,44 minutes,0.3,2,Y,0,0,0,1,59,0.5,0,0.3
306OACM7G04QOX49OC3VEMIMU7KA8L,AXV4XY9UNODNP,44 minutes,0.3,2,Y,14,14,1,0,83,0.75,1,0.3
