imageID,WorkerId,Answer.Q_OverallEffort,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_Intresting,Answer.Q_TAKE,Answer.Q_FREQUENCY,OverallEffort_mean
3CVHT3IKUYKSX9WRAWTF52715RU0R4,A1GF29TP5AVQ49,42,10,10,15,9,11,27.62
3CVHT3IKUYKSX9WRAWTF52715RU0R4,A2VO6AGSLIK072,26,1,2,13,19,15,27.62
3CVHT3IKUYKSX9WRAWTF52715RU0R4,A1C59M3HPCO503,13,1,2,5,10,6,27.62
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A28FW73RBVGYZ9,43,4,6,6,10,3,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A1XJ9VFOJ4LP2X,28,0,0,14,5,16,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A1KIBD7YIBPRED,37,10,10,14,12,0,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A28S6TTII9JDNI,80,6,10,10,10,8,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A26CL8E3XJWH1W,21,4,4,10,10,0,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A2CDM78GVCICO5,37,4,3,0,0,1,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A2XLEJ7UPW51RD,26,5,10,15,11,0,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A7K2X189HU4CP,28,2,0,0,0,0,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A39J5RLVDTM6SM,38,4,6,14,4,13,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A1I8Z7HLS1ZU5Q,39,13,10,7,4,2,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,ASN25PIODXIPJ,51,12,10,10,6,10,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A2C2G6WIE6VO2C,18,0,0,2,2,0,37.23
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,AT9SK56IXQJP,38,13,6,12,3,8,37.23
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A340UGIDGIF4W6,37,12,12,4,12,12,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A28S6TTII9JDNI,52,5,4,2,1,1,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,ALOYY3E72AQ1K,40,4,4,9,11,3,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A1XJ9VFOJ4LP2X,18,0,0,3,8,9,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A1KIBD7YIBPRED,51,12,10,6,4,4,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A2DZVZSDEM81D1,25,2,5,7,11,6,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,AGQPTDG6ZF3T3,38,12,12,10,12,12,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A35BY30TC8WCL4,12,1,2,0,5,6,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A4PGF2WE94TJA,63,12,12,8,18,16,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A19LVWX8ZLO6CS,40,5,4,0,0,0,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A21Y02Z83OCZ4R,46,8,7,4,2,2,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A1L0X2BYAGPFEA,15,2,2,10,18,18,35.46
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A1M3VJEHKWDP8I,24,1,4,1,10,0,35.46
3PHLPV04IQDPW55WV8WBZJA231AP7O,AXV4XY9UNODNP,39,7,7,12,12,4,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A3GU00DMBON7YO,60,12,10,12,7,0,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A19LVWX8ZLO6CS,37,2,2,6,10,6,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A5TI9UQEPLNWI,46,6,4,2,2,2,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,AJAPJJTISC36L,74,8,4,12,14,5,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,AN3MYYTLXX9R8,56,18,12,18,18,1,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A1X0H6VAK3AQE9,47,7,3,6,1,3,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A19DOARRVT6ZNN,91,13,16,16,16,6,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A1F3IJU2HXZ0PQ,50,12,5,12,2,4,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A34DWBBWZRLO1X,72,2,2,0,0,0,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A7K2X189HU4CP,47,12,12,18,19,14,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,A1F3IJU2HXZ0PQ,49,14,4,10,0,0,56.08
3PHLPV04IQDPW55WV8WBZJA231AP7O,ALOYY3E72AQ1K,61,6,7,13,12,9,56.08
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A1F3IJU2HXZ0PQ,1,0,0,0,20,20,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,AWJ5TLP0KOYFX,5,0,0,4,6,4,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A1I8Z7HLS1ZU5Q,18,1,1,8,14,16,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A1P08V29SHY950,14,2,2,11,18,12,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A2Z1O9OKSW8MNU,26,1,1,10,14,14,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A1AZU9E0U16J6B,3,0,0,12,20,20,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A1FL20WGFRJS1T,0,0,0,16,18,16,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A1VL7507UONPX0,12,1,1,14,19,19,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A2CDM78GVCICO5,5,0,0,0,20,15,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A2DZVZSDEM81D1,6,0,0,4,20,12,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,AOQDUK8U5IGIV,21,2,2,14,16,13,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A18RH223NQXT25,57,5,2,16,19,14,14.00
3W718UE9EUVUJGAIW7WCSAJ232S8KV,A1YY98SJG37KSU,14,0,0,2,20,16,14.00
3U47UEJKWC7M32113CRLFBCBUKFBLV,A1A9SPY4MTKX6Z,36,9,1,0,4,2,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A2HR7ZIX42FEPG,29,0,0,7,20,11,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A19LVWX8ZLO6CS,19,1,0,0,0,0,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A28FW73RBVGYZ9,57,5,6,7,10,12,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,AROEBUDI2L9G9,25,5,9,9,13,15,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,AOQDUK8U5IGIV,32,6,5,13,17,14,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A1M3VJEHKWDP8I,32,0,0,10,20,0,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A3RIFUEQ95MR16,60,4,7,3,0,0,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A1CYNV91NQD4VK,31,4,0,0,0,0,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A1L0X2BYAGPFEA,3,0,0,10,20,20,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A360G7Q6RO5XRL,18,0,2,0,6,6,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A1FL20WGFRJS1T,28,2,2,18,16,16,31.54
3U47UEJKWC7M32113CRLFBCBUKFBLV,A1GF29TP5AVQ49,40,5,5,6,2,4,31.54
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A1J9IYN46FX00O,37,3,2,7,14,14,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A19LVWX8ZLO6CS,32,1,0,6,20,10,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,AQJFDUI58Y0FV,57,1,14,13,16,18,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A2XLEJ7UPW51RD,37,0,0,14,20,19,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,AGP3BS5J1HRJQ,38,3,10,14,18,18,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A3PYEW6693PCHT,27,12,4,14,14,4,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,AOQDUK8U5IGIV,32,4,4,18,19,10,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A1U0GNE5ELW5V7,48,14,10,4,6,10,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A21Y02Z83OCZ4R,17,1,2,16,18,15,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A1XJ9VFOJ4LP2X,36,0,0,11,0,14,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A19OH5PQ7ZZ6UV,76,10,12,11,14,12,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A2WEJYAMB1YSG,40,6,7,4,5,7,39.62
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A2SBN9B6Q3DN2X,38,10,2,14,18,20,39.62
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A3D46S3V9SYXTT,38,6,6,4,3,4,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A340UGIDGIF4W6,38,17,12,14,6,10,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A2D563QZFLUW9H,38,3,0,11,20,2,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,ALOYY3E72AQ1K,44,5,4,12,12,4,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A3298CNSQI60HU,71,10,9,12,16,7,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A3L60SOWLYEDN2,37,13,11,7,10,4,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A1VL7507UONPX0,65,15,16,18,1,1,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A1X0H6VAK3AQE9,52,3,4,5,0,2,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A19LVWX8ZLO6CS,30,0,0,0,0,0,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A2CDM78GVCICO5,46,0,1,0,0,0,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A1YY98SJG37KSU,71,16,2,4,1,2,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,AYFOAD75CRBKE,31,12,8,1,11,4,47.54
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,A1L8EDNM7HZZAX,57,10,4,6,4,10,47.54
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A3PYEW6693PCHT,36,0,1,4,4,4,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,AGPGCMNDSKZGT,14,2,3,17,17,16,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,AB7QN439WP6RY,50,9,5,3,2,1,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A3RIFUEQ95MR16,37,8,10,0,1,1,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A2RG7VZAKGDEXI,40,5,7,12,7,11,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A19LVWX8ZLO6CS,36,1,1,0,0,0,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A28S6TTII9JDNI,40,4,6,6,6,10,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A1M3VJEHKWDP8I,14,0,0,10,20,12,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A4PGF2WE94TJA,52,10,12,10,20,20,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A21H2UDDHN8ZF,39,4,5,0,0,2,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A2CDM78GVCICO5,36,0,5,0,4,2,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A2XLEJ7UPW51RD,26,4,1,15,19,18,37.46
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A88QVXE9H03O8,67,12,12,0,0,0,37.46
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A19LVWX8ZLO6CS,35,2,4,12,20,16,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A1XJ9VFOJ4LP2X,35,0,1,12,20,16,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A1EQ2HDHF2WWSY,72,11,10,1,2,2,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,AOQDUK8U5IGIV,44,8,8,5,13,10,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A18RH223NQXT25,72,6,6,16,16,12,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A1F3IJU2HXZ0PQ,36,7,6,0,0,0,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A1FL20WGFRJS1T,39,10,10,14,14,12,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A5TI9UQEPLNWI,58,12,8,17,19,19,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A2XLEJ7UPW51RD,27,14,11,5,11,0,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A1GF29TP5AVQ49,39,11,5,14,14,7,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A2DS7GIC3JM5YF,55,4,6,16,16,12,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A1U0GNE5ELW5V7,56,12,10,10,4,6,47.23
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A1F3IJU2HXZ0PQ,46,10,6,0,0,0,47.23
35QUA2ABY634ZYN782PTB2BL5I8EGJ,AYM12AQJVZ66N,27,1,2,18,16,18,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A1P08V29SHY950,56,12,12,4,3,4,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A2Z1O9OKSW8MNU,33,1,2,1,1,1,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A340UGIDGIF4W6,38,1,1,2,12,19,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A1I8Z7HLS1ZU5Q,77,4,10,5,4,7,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,AJ74BNWTCX0MJ,26,0,0,7,4,5,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,AB7QN439WP6RY,24,0,2,12,16,18,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A2S4BU23GT93ZD,49,8,5,6,13,12,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A1X0H6VAK3AQE9,38,2,3,2,1,1,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A28S6TTII9JDNI,39,2,2,10,10,10,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A2CDM78GVCICO5,38,5,3,0,1,2,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,AWJ5TLP0KOYFX,39,4,6,8,4,4,40.15
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A2ICKJ2ZGOVLP9,38,8,7,8,12,12,40.15
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A255Z4U24Y2SP8,38,4,4,13,20,20,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A35BY30TC8WCL4,39,1,4,0,5,4,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A3U761PEG7MFKT,14,7,0,0,0,1,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A3QNMUHAFAJRQO,27,0,1,2,2,4,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A1L0X2BYAGPFEA,3,0,0,10,20,20,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A3OHGWG7ULA1MF,19,0,0,12,20,20,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A19LVWX8ZLO6CS,37,1,0,0,0,0,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,AYFOAD75CRBKE,46,3,6,4,11,7,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A1CYNV91NQD4VK,45,8,0,1,0,0,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A1T4MC1F4TKX9Z,27,2,0,20,20,20,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,AAURYRJDZQIDH,38,2,12,2,16,18,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A1VL7507UONPX0,54,7,10,5,1,2,32.54
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A2WCV7ULUPKVNQ,36,1,2,1,0,1,32.54
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A2ZATH9519RF58,17,1,1,18,18,16,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A27LR932J8F67W,15,0,0,20,20,12,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A3RIFUEQ95MR16,15,1,0,10,10,2,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A1XJ9VFOJ4LP2X,19,0,1,12,0,8,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A5TI9UQEPLNWI,30,5,7,10,6,8,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A3L60SOWLYEDN2,15,4,2,8,0,15,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A3HMBHM8HJLKRD,47,4,5,3,3,2,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A88QVXE9H03O8,37,1,1,12,7,2,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A26CL8E3XJWH1W,4,0,1,13,0,16,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A1GF29TP5AVQ49,27,3,3,3,0,2,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A2LV5432PV1S39,49,1,12,15,3,1,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A1X0H6VAK3AQE9,38,8,8,9,0,6,25.15
3UXCLCQO1UDWROO910PGOYLD3QJ20A,A98E8M4QLI9RS,14,2,2,16,16,14,25.15
3J06FGISLU272UJU8S9F5O38AK5K50,A3HMBHM8HJLKRD,28,2,2,2,3,4,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,AWMQYV1RQM94M,30,10,10,11,14,12,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,A2DQY1G4BUM0M,38,6,6,10,16,14,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,A1I8Z7HLS1ZU5Q,41,9,3,12,12,13,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,AXV4XY9UNODNP,22,0,1,18,20,19,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,AIZ4C8S4DW2WG,69,8,12,13,15,15,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,AQJFDUI58Y0FV,50,1,6,15,14,10,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,AQP74RCFA4CF8,38,8,6,15,11,10,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,A1X0H6VAK3AQE9,49,2,2,6,10,3,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,A1KIBD7YIBPRED,61,6,4,14,18,0,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,AT9SK56IXQJP,37,4,2,14,19,19,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,A2A9FPR7W6BU3E,33,2,2,15,18,3,40.23
3J06FGISLU272UJU8S9F5O38AK5K50,A3EBUBRYCKB6AF,27,6,3,3,0,0,40.23
3L8V324VIV0JU2BOPG7PUH68F6NF91,A2CK0OXMPOR9LE,45,7,2,3,3,5,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A19LVWX8ZLO6CS,38,0,0,0,0,0,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A19DOARRVT6ZNN,51,2,2,12,18,19,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A2U31V169A20GY,56,0,2,0,1,1,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A1XJ9VFOJ4LP2X,21,0,0,5,9,10,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A2LV5432PV1S39,25,0,0,20,20,18,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A3FB4IOP8KXFJE,34,4,4,2,16,16,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A1IQV3QUWRA8G1,38,8,6,10,14,14,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A2S4BU23GT93ZD,58,5,7,8,8,6,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,AXL8STMTF8Z21,27,2,2,17,18,15,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,A360G7Q6RO5XRL,27,2,2,10,19,18,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,AWJ5TLP0KOYFX,14,2,0,4,20,20,36.31
3L8V324VIV0JU2BOPG7PUH68F6NF91,AW4AHMQ7EN4QI,38,0,4,14,20,20,36.31
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,AXL8STMTF8Z21,11,1,1,10,12,9,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A39J5RLVDTM6SM,38,11,11,9,7,10,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A1EQ2HDHF2WWSY,32,6,6,8,10,13,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A28S6TTII9JDNI,51,4,4,2,1,1,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A1FL20WGFRJS1T,12,2,4,12,14,14,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A2Z1O9OKSW8MNU,35,3,3,3,3,1,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,ASN25PIODXIPJ,37,2,2,18,20,16,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,AYFOAD75CRBKE,14,2,2,2,10,12,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,AT9SK56IXQJP,44,2,6,14,20,20,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A26913CR59ATI9,43,10,4,12,14,12,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A2WCV7ULUPKVNQ,37,4,6,1,1,1,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A1YY98SJG37KSU,20,0,0,6,18,10,30.23
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,A394GXC30A1YP6,19,2,1,1,10,9,30.23
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A3RIFUEQ95MR16,58,3,8,6,6,1,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A2CK0OXMPOR9LE,34,4,2,4,5,3,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,AYM12AQJVZ66N,26,2,6,11,9,14,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A2HR7ZIX42FEPG,37,3,3,1,10,2,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A255Z4U24Y2SP8,37,1,1,4,14,2,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A2CDM78GVCICO5,26,0,1,0,1,1,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A2Z1O9OKSW8MNU,21,2,1,6,10,2,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A1VL7507UONPX0,39,4,5,16,17,4,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,AGQPTDG6ZF3T3,27,12,12,18,12,12,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A1F3IJU2HXZ0PQ,10,2,3,0,4,3,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A28S6TTII9JDNI,41,10,4,10,16,14,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A2ZATH9519RF58,38,12,9,11,8,3,34.69
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,A1Q5KU5RVDE67,57,4,4,0,10,6,34.69
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A2ZATH9519RF58,19,2,1,16,18,6,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,ASL1MFFPUB2ZW,14,0,1,19,20,20,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,AJAPJJTISC36L,45,5,5,16,18,6,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A3L60SOWLYEDN2,42,12,8,14,17,1,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A1Y50NM443ITPK,37,0,3,14,14,10,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A19LVWX8ZLO6CS,36,1,2,0,17,0,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A1U0GNE5ELW5V7,30,2,2,17,19,18,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A36TE52PSYAAD6,14,6,2,12,20,10,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A1X0H6VAK3AQE9,38,4,2,12,18,1,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A3D46S3V9SYXTT,55,9,8,15,15,15,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A26CL8E3XJWH1W,12,2,2,20,20,4,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A12R2U6TBB3OOG,27,2,2,4,8,4,30.46
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,A1M3VJEHKWDP8I,27,0,0,19,20,0,30.46
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A3298CNSQI60HU,70,8,10,8,14,15,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A3RIFUEQ95MR16,39,5,9,4,1,2,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A2D563QZFLUW9H,72,18,14,15,8,9,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A19LVWX8ZLO6CS,37,1,1,0,0,0,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,AQP74RCFA4CF8,33,1,1,0,1,2,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A1X0H6VAK3AQE9,55,1,6,1,0,2,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A5TI9UQEPLNWI,32,1,3,1,1,1,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A1U0GNE5ELW5V7,44,2,2,2,4,6,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A1I8Z7HLS1ZU5Q,48,2,8,6,13,14,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A1JV64BL3WCK0G,56,6,5,1,2,2,47.23
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,AGXZAVCNU7E4T,51,5,10,1,1,2,47.23
