imageID,WorkerId,Input.timeAlloted,Input.reward,Input.hitsAvailable,Answer.Q_ABILITY,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_FREQUENCY,Answer.Q_Frustration,Answer.Q_Intresting,Answer.Q_OverallEffort,Answer.Q_Performance,Answer.Q_TAKE,TLX,TLX_RAW
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,A2DS7GIC3JM5YF,10 minutes,0.1,1,Y,0,0,16,0,16,49,0,20,24.33,22.5
38DNTK7MFN3UAZX8DF8S385AB3E10K,A2DS7GIC3JM5YF,60 minutes,0.1,523,Y,11,9,10,8,13,55,0,18,25,30.83
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A2DS7GIC3JM5YF,2 hours,0.9,1,Y,6,4,8,4,16,55,17,19,45.67,45.83
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,A2DS7GIC3JM5YF,60 minutes,0.05,3,Y,0,0,18,0,12,22,0,20,2.67,1.67
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A2DS7GIC3JM5YF,1 hour 40 minutes,0.35,5,Y,18,14,4,14,11,99,6,14,72,73.33
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,A2DS7GIC3JM5YF,30minutes,0.2,12,Y,8,2,8,11,14,57,0,16,33.33,42.5
3T1550FWLKIS93DC7DPTY5M29UHWXP,A2DS7GIC3JM5YF,60minutes,0.1,1906,Y,8,2,3,10,6,37,0,11,27.33,36.67
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,A2DS7GIC3JM5YF,2minutes,0.07,2,Y,16,12,2,14,4,84,18,4,62.67,63.33
394TEHR260P29GUZO0UUQSDZ63O65J,A2DS7GIC3JM5YF,60 minutes,0.01,24,Y,0,0,10,0,20,13,0,20,2.67,3.33
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A2DS7GIC3JM5YF,60 Minutes,0.2,273,Y,0,0,4,8,16,56,0,17,20,30
3NJ4SYXGOJ3OVMOHUVEMN5U7YYPBNF,A2DS7GIC3JM5YF,30 minutes,0.04,445,Y,4,4,8,11,12,74,0,10,35.33,42.5
3SI493PTSWP6VJGGSL9VZHEJP2GDZ2,A2DS7GIC3JM5YF,60 seconds,0.02,19,Y,10,1,9,18,5,72,16,4,48,55.83
3NE6EBGK47BU93BYGGU8IB2LO7NE35,A2DS7GIC3JM5YF,2 hours,2,1,N,0,0,6,4,19,38,0,16,23.33,25.83
3D00S7P7YG22I1NWJE5APKC40DIEZA,A2DS7GIC3JM5YF,45 minutes,0.5,10,Y,0,4,6,11,14,55,0,15,54.67,56.67
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,A2DS7GIC3JM5YF,15 minutes,0.5,1,Y,4,6,12,11,16,55,1,16,50.33,47.5
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,A2DS7GIC3JM5YF,3minutes,0.05,1,Y,2,14,12,16,16,86,18,2,82,81.67
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A2DS7GIC3JM5YF,60 minutes,0,1,Y,0,0,20,0,6,30,0,12,5.33,6.67
3T6UNEUZ5USMH6KL5FCL3O350KM199,A2DS7GIC3JM5YF,10minutes,0.02,15,Y,0,0,6,10,13,39,6,13,43.33,47.5
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,A2DZVZSDEM81D1,60 minutes,0.2,346,Y,7,5,13,2,10,36,2,13,18.67,15.83
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2DZVZSDEM81D1,3minutes,0.15,1,Y,2,1,4,2,11,4,1,20,3.67,4.17
3AJ89545NQHYX91N7X3ADUYHKVTBEA,A2DZVZSDEM81D1,60 minutes,0.2,26,N,10,7,1,11,13,41,5,1,34,34.17
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,A2DZVZSDEM81D1,60 minutes,0.09,366,Y,2,2,2,17,0,57,2,0,32.67,41.67
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,A2DZVZSDEM81D1,7 minutes,0.05,200,Y,0,0,11,0,10,16,1,16,1.67,0.83
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A2DZVZSDEM81D1,5 minutes,0,1,Y,3,2,0,14,0,35,2,0,16,21.67
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A2DZVZSDEM81D1,6 hours,0.05,1,Y,13,15,0,16,0,101,11,0,47,47.5
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,A2DZVZSDEM81D1,60minutes,0.04,1,N,17,20,1,13,10,108,20,0,71.67,55.83
3VXAY8PX9568FZGV4FQLLH1QFO0UBC,A2DZVZSDEM81D1,3 Minutes,0.07,1,Y,8,5,1,4,2,46,4,3,23.33,20.83
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,A2DZVZSDEM81D1,60minutes,0.07,2,Y,0,0,6,1,1,6,17,11,29.33,15.83
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A2DZVZSDEM81D1,24 hours,0.1,63,Y,2,5,6,1,7,25,3,11,20,16.67
3R8NDUBSE5C5KWKOVCROU8T8BNKK4W,A2DZVZSDEM81D1,60 Minutes,0.01,1,N,0,1,8,4,0,16,2,3,5.33,5.83
323KIQYDLQ7S9UIT4NE6QLFONB14CB,A2DZVZSDEM81D1,60 Minutes,0.05,1496,Y,7,7,10,1,7,36,2,11,21,17.5
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A2E2UARVOVDR9Y,10 minutes,0.05,35,Y,1,5,1,12,0,39,4,0,43.33,40
3O73QR1UY8O4VXGQ4UMU1W2GKFC94M,A2HLEDEHVI4VS,60minutes,0.05,14,Y,6,8,14,6,14,76,7,14,32.33,30.83
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,A2HLEDEHVI4VS,15 minutes,0.05,1,Y,5,8,12,7,13,103,10,12,39.33,34.17
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,A2HLEDEHVI4VS,1 hours 12 minutes,3.24,1,Y,11,8,11,11,11,118,11,12,55,55
3UEL82N5TOKN43E6MBDHCIJ23C3NTV,A2HLEDEHVI4VS,60 minutes,0.15,3188,N,14,16,4,12,12,138,12,7,67.33,69.17
3589VT1T2BGMXIVHZGNGS492OQIJN8,A2HLEDEHVI4VS,5 minutes,0.03,938,N,14,13,3,13,7,115,12,7,56,56.67
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A2HLEDEHVI4VS,10 minutes,0.02,1403,Y,5,5,12,7,11,61,8,13,38,38.33
32WAV7G60PNC75TK9C1M3A29EH0D36,A2HLEDEHVI4VS,60 minutes,0.18,277,Y,7,7,5,12,8,113,7,7,52.33,57.5
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A2HLEDEHVI4VS,60 minutes,0.2,52,Y,10,9,10,9,10,119,9,10,55.67,55.83
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,A2HLEDEHVI4VS,60 minutes,0.2,9,Y,4,5,13,4,13,90,6,14,36,34.17
37ZHE2JT1D250TKIB56TICN73UQ88W,A2HLEDEHVI4VS,20 minutes,0.03,20464,Y,3,3,10,2,10,100,2,12,38,31.67
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A2HLEDEHVI4VS,60 minutes,0.2,1,Y,2,1,18,2,17,34,1,18,7.67,8.33
3YVLYSYEBF5NUSY0E746VZKOKNG0QY,A2HLEDEHVI4VS,5 minutes,0.03,192,Y,12,10,9,12,12,110,10,12,60,61.67
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,A2HLEDEHVI4VS,7 minutes,0.05,200,Y,13,13,7,13,8,86,13,14,63,63.33
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,A2HLEDEHVI4VS,2 hours,0.8,1703,Y,10,10,14,5,14,109,5,17,57.67,57.5
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A2HLEDEHVI4VS,60minutes,0.4,1,Y,11,12,7,13,6,116,12,10,61.33,61.67
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,A2HLEDEHVI4VS,60 minutes,0.2,346,Y,13,14,7,8,8,116,12,6,56.67,56.67
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A2HLEDEHVI4VS,60 minutes,0.02,108,N,20,20,0,16,5,132,19,0,69,71.67
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A2HLEDEHVI4VS,1 hour 40 minutes,0.35,5,N,16,15,3,14,7,125,11,7,74.33,79.17
3GRRK9BQWRDBESRD36S5634M392PD9,A2HLEDEHVI4VS,2 hours,2.02,1,Y,14,14,15,7,15,136,15,14,73.67,66.67
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A2HLEDEHVI4VS,30 Minutes,0.04,86,Y,9,8,12,8,12,85,7,14,45,45.83
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,A2HLEDEHVI4VS,60 minutes,0.03,40,Y,12,12,8,13,9,115,10,9,56,60
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A2HLEDEHVI4VS,2minutes,0.03,2,Y,7,5,17,7,13,80,2,18,34.67,36.67
3MKP0VNPL180YVBEBVOO0GDECBIJRU,A2HLEDEHVI4VS,3minutes,0.2,10,Y,10,11,10,9,11,113,10,10,54,54.17
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,A2HLEDEHVI4VS,15 minutes,0.05,118,Y,7,8,11,6,13,69,8,13,40.67,39.17
3QKP95RWR0AXY9I3VQ7SL2A7LGY5XG,A2HLEDEHVI4VS,7 days,0.05,2,Y,11,12,12,12,12,125,12,11,61.33,61.67
3203J2GC2PK4HSXGZ2GG107218V84Q,A2HLEDEHVI4VS,2hours,0.02,115,Y,12,7,9,8,8,112,7,8,47.67,46.67
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,A2HLEDEHVI4VS,60 minutes,0.03,1391,Y,7,7,14,7,13,70,7,16,40.33,40.83
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,A2HLEDEHVI4VS,45 minutes,0.04,4,Y,13,12,12,10,10,102,9,12,51,51.67
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,A2HLEDEHVI4VS,60minutes,0.04,34,Y,11,11,4,13,8,113,10,6,52.67,55.83
3244QHISJ1ITNE98CFK36E7RG91L0N,A2HLEDEHVI4VS,60 Minutes,0.01,1,Y,1,0,20,2,19,39,2,20,38,32.5
37ZUGP9H9BONPT0XCKXE3200JPH817,A2HLEDEHVI4VS,2 hours,0.08,2,Y,6,6,14,9,12,102,9,14,46.33,48.33
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,A2HLEDEHVI4VS,45 minutes,0.04,4,N,10,10,10,11,11,114,12,10,61.33,61.67
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,A2IA303OT5BBX0,60 minutes,0.1,3,Y,16,8,6,12,14,72,6,12,61.33,66.67
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A2IA303OT5BBX0,5 minutes,0.05,1,Y,8,2,15,2,17,86,14,18,76,60.83
3D7N1211O74L32LV8ZFDVQWGH61MAZ,A2IA303OT5BBX0,15 minutes,0.02,2,N,3,14,8,4,15,102,8,4,60.67,56.67
3FQJF6D1S2STVEIP11IICRPWDI892M,A2IA303OT5BBX0,20 minutes,0.03,1,Y,8,2,14,2,13,27,6,18,25,18.33
3I5ZXD44IULX7AZS354F5V5W46GJCA,A2IA303OT5BBX0,7days,0.01,1,Y,2,0,20,0,17,31,2,20,13.33,10
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A2ICKJ2ZGOVLP9,60 minutes,0.05,6,Y,4,14,1,14,3,71,12,1,56.67,40.83
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A2ICKJ2ZGOVLP9,7 daysays,0.15,6,Y,9,9,12,12,10,47,5,10,54,44.17
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,A2ICKJ2ZGOVLP9,60 minutes,0.1,81,Y,11,12,10,15,10,46,6,10,64.33,54.17
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,A2ICKJ2ZGOVLP9,2 days,0.04,335,Y,14,11,10,12,12,39,5,10,54.67,46.67
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,A2ICKJ2ZGOVLP9,7 days,1,1,Y,20,18,3,18,4,95,12,0,80.67,63.33
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,A2ICKJ2ZGOVLP9,30 minutes,0.2,4,Y,11,10,10,8,12,44,8,12,48.33,44.17
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,A2ICKJ2ZGOVLP9,10 minutes,0.05,139,Y,6,4,18,6,14,37,3,18,40,40.83
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,A2ICKJ2ZGOVLP9,5 Minutes,0.01,1,Y,1,1,18,1,1,14,0,18,4.33,5
30E2X49V611K26Z0IIHLB47CQY63NG,A2ICKJ2ZGOVLP9,60minutes,0.01,1,Y,8,10,6,12,10,42,4,10,49.33,40.83
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,A2ICKJ2ZGOVLP9,15 minutes,0.05,3,Y,5,4,15,5,10,33,4,14,33.33,28.33
35QUA2ABY634ZYN782PTB2BL5I8EGJ,A2ICKJ2ZGOVLP9,2 hours,0.1,1,Y,8,7,12,11,8,38,4,12,48.67,43.33
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,A2ICKJ2ZGOVLP9,60 minutes,0.04,10,Y,12,8,8,10,6,38,4,6,47.33,42.5
3D7N1211O74L32LV8ZFDVQWGH61MAZ,A2ICKJ2ZGOVLP9,15 minutes,0.02,2,N,10,12,6,11,10,39,14,4,58,50
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,A2ICKJ2ZGOVLP9,45 minutes,0,1,Y,6,3,16,10,6,18,2,4,34,24.17
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,A2ICKJ2ZGOVLP9,60 minutes,0.03,360,Y,4,4,13,4,16,24,5,16,25,27.5
3FQJF6D1R1SUSJ130G368H5I02G92S,A2ICKJ2ZGOVLP9,60 minutes,0.05,5,Y,12,6,10,12,7,41,4,7,46.67,41.67
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,A2ICKJ2ZGOVLP9,60 minutes,1.5,219,Y,12,8,3,12,9,50,7,3,57,55
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,A2ICKJ2ZGOVLP9,24 hours,0.15,36,Y,12,8,5,13,10,50,7,8,59.33,50.83
3LCM1J6T1CTW3PUN949YD9G6A99CYC,A2ICKJ2ZGOVLP9,7minutes,0.01,4238,Y,2,2,15,2,6,27,1,16,9.33,10
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A2ICKJ2ZGOVLP9,60 minutes,0.05,399,Y,10,5,6,10,8,37,3,6,44.33,36.67
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A2ICKJ2ZGOVLP9,60minutes,0,1,Y,2,1,10,2,2,17,0,10,8,7.5
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,A2ICKJ2ZGOVLP9,30 minutes,0.15,1,Y,3,3,17,4,12,27,4,17,23,22.5
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_1,A2ICKJ2ZGOVLP9,7 daysays,0.15,6,Y,4,6,8,5,10,26,10,9,36.67,31.67
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,A2ICKJ2ZGOVLP9,20 minutes,0.07,11,Y,8,8,10,10,11,49,6,12,51.33,45.83
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,A2ICKJ2ZGOVLP9,30 minutes,0.15,1,Y,3,4,16,3,12,24,3,18,19.67,20
3TFUINTXMP1P2TVK22ZNBIA74UYT95,A2ICKJ2ZGOVLP9,60 minutes,0.05,294,Y,15,15,10,16,4,58,6,3,68.67,56.67
31H4HIBP9AWNGDF6JZY7J01Z8LG5HP,A2ICKJ2ZGOVLP9,5 minutes,0.08,47,Y,8,11,12,11,9,50,5,12,52,47.5
3XXLL7ZNZBX2S1C8S0AVX01M47X2SM,A2ICKJ2ZGOVLP9,60 minutes,0.1,131,Y,10,2,16,2,12,37,2,12,22.33,19.17
320GLP60AN6FM9FGZXIOL5AG38941T,A2ICKJ2ZGOVLP9,5 hours,0.05,18,Y,11,8,10,13,10,54,7,8,62.33,53.33
3MXFP9RGE565SQ20JA2GC60T4U4B22,A2ICKJ2ZGOVLP9,60 minutes,0.02,15,Y,10,3,3,11,2,38,2,3,40.33,30.83
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,A2ICKJ2ZGOVLP9,2 hours,0.5,49,N,14,20,0,20,10,67,20,0,94.67,75
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A2ICKJ2ZGOVLP9,60 minutes,0.05,42,Y,8,8,12,13,10,44,2,10,54,43.33
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A2ICKJ2ZGOVLP9,30minutes,1,1,N,10,19,14,10,10,112,19,1,73,56.67
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A2ICKJ2ZGOVLP9,60minutes,0.4,1,Y,13,5,13,6,13,49,4,10,27.33,27.5
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,A2ICKJ2ZGOVLP9,2minutes,0.07,2,Y,15,14,4,13,7,56,6,4,58,53.33
3ZNMTDKQXPRIYI9V3LJLED84I1Z2VB,A2ICKJ2ZGOVLP9,60minutes,0.3,1,Y,10,4,10,14,8,50,4,10,60.67,47.5
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,A2ICKJ2ZGOVLP9,5 minutes,0.12,1,Y,2,2,14,2,10,24,2,16,14,15.83
30E2X49V611K26Z0IIHLB47CQY53NF,A2ICKJ2ZGOVLP9,60minutes,0.01,1,Y,6,5,12,6,10,37,3,9,34.33,31.67
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A2ICKJ2ZGOVLP9,7 days,0.1,20,Y,2,3,10,2,6,26,4,11,13,11.67
378UBY8FQ61LFCJMHZWZTRZI59A8TB,A2ICKJ2ZGOVLP9,10 minutes,0.08,42,Y,4,4,16,10,10,39,6,12,39.33,35
3XFOW6US4G39LHGXH58DQK2U59EF7W,A2ICKJ2ZGOVLP9,10 minutes,0.06,4,Y,8,9,14,12,10,43,4,13,52,43.33
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,A2ICKJ2ZGOVLP9,60 minutes,0.05,7,Y,6,6,11,4,5,40,2,10,24,20
3XKJYHBF1PGIGZAV82J26HU67K1S94,A2ICKJ2ZGOVLP9,45 minutes,0.13,13523,Y,10,14,4,16,8,48,6,4,65,59.17
3CVHT3IKUYKSX9WRAWTF52715RU0R4,A2ICKJ2ZGOVLP9,3 minutes,0.02,1870,Y,4,4,13,3,10,27,4,10,29.33,31.67
3203J2GC2PK4HSXGZ2GG1074VAS84P,A2ICKJ2ZGOVLP9,60minutes,0.05,273,Y,6,5,14,6,10,34,0,14,29.67,24.17
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_2,A2ICKJ2ZGOVLP9,1 hour 40 minutes,0.35,5,Y,15,10,4,15,10,54,8,6,70.33,60.83
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A2ICKJ2ZGOVLP9,10 minutes,0,677,Y,3,4,16,4,10,30,3,10,21.33,21.67
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,A2ICKJ2ZGOVLP9,45 minutes,0.02,7,Y,4,4,16,4,14,21,5,16,24,26.67
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_1,A2ICKJ2ZGOVLP9,60 minutes,0.2,9,Y,11,10,10,13,8,45,8,7,59.33,50.83
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A2ICKJ2ZGOVLP9,1 Hours,0.05,1,Y,14,6,6,12,10,87,12,2,67.33,53.33
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A2ICKJ2ZGOVLP9,60 minutes,0.6,3,Y,8,4,16,4,12,43,2,16,28,23.33
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,A2ICKJ2ZGOVLP9,15 minutes,0.05,118,Y,10,6,15,7,15,44,4,17,45,44.17
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,A2ICKJ2ZGOVLP9,60 minutes,0.01,34,Y,2,2,18,2,4,17,1,18,9.33,9.17
3244QHISJ1ITNE98CFK36E7RG91L0N,A2ICKJ2ZGOVLP9,60 Minutes,0.01,1,Y,2,2,17,2,10,16,1,16,10.33,10
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,A2ICKJ2ZGOVLP9,60 minutes,0.15,28,Y,10,14,4,14,5,56,10,5,67.67,60
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,A2IG075A0I3O73,3minutes,0.05,1,N,2,5,14,12,2,42,6,14,56.33,57.5
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,A2IG075A0I3O73,1 hours 12 minutes,3.24,1,Y,5,13,2,12,5,99,5,17,65.33,69.17
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A2IG075A0I3O73,7 days,0.03,3880,Y,2,2,11,2,16,38,3,19,18,15.83
3PBTVBPQ9UHWF8TU0BNM18QB456LGV,A2IG075A0I3O73,15 minutes,0.02,35,Y,1,3,11,4,3,32,3,10,41.33,39.17
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2IG075A0I3O73,3minutes,0.15,1,Y,2,9,13,12,10,59,7,20,63.67,67.5
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A2IG075A0I3O73,45 minutes,0.04,1205,Y,12,15,12,12,4,56,3,4,38,45.83
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A2IG075A0I3O73,60 minutes,0.2,9,Y,7,11,15,10,8,64,5,18,50.33,50
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,A2IG075A0I3O73,24 hours,0.15,36,Y,4,8,4,11,3,87,4,1,42.67,42.5
319N3DB42B6LKGW48RIT1IUY6MJEPG,A2IG075A0I3O73,45 minutes,0.07,3,Y,1,3,8,3,8,48,3,2,31.67,29.17
3244QHISK2XKVEPCAXDY38M44I9L04,A2IG075A0I3O73,24 hours,0.1,77,Y,5,6,1,7,15,56,2,19,36,40.83
3QPQKLUN2S87R374XHKKL49YI4M6SW,A2IG075A0I3O73,30 minutes,0.1,592,Y,1,2,11,2,8,40,3,16,23.33,23.33
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,A2IG075A0I3O73,3 hours,0.03,133,Y,1,2,3,4,6,32,2,16,13,13.33
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A2IG075A0I3O73,1 hours 30 minutes,0.01,269,Y,1,3,17,16,2,103,4,2,46.67,57.5
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,A2IG075A0I3O73,10 minutes,0.01,70584,Y,0,1,18,2,4,30,2,18,15.33,15
344RGS4J7S874QSQIPH3B5TQWFPMPU,A2IG075A0I3O73,60 minutes,0,1,Y,0,0,14,0,1,15,0,17,1.33,1.67
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A2IG075A0I3O73,30 minutes,0.02,22,Y,1,2,15,2,4,21,3,17,12.33,10.83
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,A2IG075A0I3O73,60minutes,0.04,1,N,17,19,2,2,16,15,18,0,42.67,28.33
3XLULPCEK6XSKDKZU2VPQEQSWADK07,A2IG075A0I3O73,15minutes,0.05,3923,Y,1,2,16,3,5,42,4,17,32,32.5
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A2IG075A0I3O73,60 minutes,0.02,6,Y,1,2,14,3,3,44,1,18,15.33,15
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,A2IG075A0I3O73,3minutes,0.01,6,Y,1,2,13,13,3,49,8,3,55,56.67
30E2X49V611K26Z0IIHLB47CQY53NF,A2IG075A0I3O73,60minutes,0.01,1,Y,0,0,7,1,4,14,0,13,6.33,5.83
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,A2IG075A0I3O73,60 minutes,0.1,20,Y,1,1,2,3,4,31,1,19,24.33,20.83
3VXAY8PX9568FZGV4FQLLH1QFO0UBC,A2IG075A0I3O73,3 Minutes,0.07,1,Y,8,8,2,2,18,46,1,16,12,16.67
394TEHR260P29GUZO0UUQSDZ63O65J,A2IG075A0I3O73,60 minutes,0.01,24,Y,0,1,18,2,8,39,2,19,22.67,20.83
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,A2IG075A0I3O73,2 hours,1.5,1,Y,16,15,6,14,9,101,6,17,51,50
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,A2IG075A0I3O73,10minutes,0.02,1226,Y,1,2,18,2,2,27,3,17,25.67,25
3ZFB7PFNY1ZJD1XM4GHBRRAA6FG931,A2IG075A0I3O73,60minutes,0.05,51,Y,7,8,3,16,2,86,0,1,49.33,62.5
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A2IG075A0I3O73,24 hours,0.1,72,Y,4,2,12,3,8,34,2,17,23.33,19.17
389X50RO4VDYCDHURIYQ7760LL5343,A2IG075A0I3O73,4 minutes,0.15,984,Y,3,12,13,15,4,57,8,3,62,65
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,A2IG075A0I3O73,3minutes,0.05,1,N,17,18,3,19,2,114,13,1,84.33,89.17
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,A2ILUP6FN8HKKC,12 hours,0.9,29,Y,1,1,18,0,11,11,1,20,8.33,6.67
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,A2ILUP6FN8HKKC,60minutes,0.2,2557,Y,2,4,8,5,4,28,5,11,23.67,19.17
38DNTK7MFN2OC2PZPWU81IIJXME01H,A2ILUP6FN8HKKC,60 minutes,0.02,1,Y,2,2,20,2,8,28,1,5,13.33,10.83
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,A2ILUP6FN8HKKC,30 Minutes,0.04,86,Y,3,2,15,4,8,25,2,17,13.67,11.67
3244QHISK2XKVEPCAXDY38M44I9L04,A2ILUP6FN8HKKC,24 hours,0.1,77,Y,2,4,14,7,10,39,2,16,22.33,15.83
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A2ILUP6FN8HKKC,1 hour 40 minutes,0.35,5,N,17,16,7,17,3,73,10,2,69.33,51.67
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,A2ILUP6FN8HKKC,2 hours,0.8,1703,N,19,20,0,13,5,83,16,0,68,71.67
3L8V324VIVQEQ524CR2N49U2T8GF9N,A2ILUP6FN8HKKC,11 minutes 40 S,0.02,1060,Y,10,13,4,16,3,67,4,4,51.67,44.17
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,A2ILUP6FN8HKKC,30 minutes,0.03,133,Y,4,2,18,4,13,38,4,18,25.33,20.83
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A2ILUP6FN8HKKC,5 minutes,0.02,152,Y,2,4,15,11,1,37,2,14,38.67,31.67
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A2ILUP6FN8HKKC,60 minutes,0.01,16,Y,11,6,15,4,12,44,3,13,28.33,26.67
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,A2ILUP6FN8HKKC,30 minutes,0.2,26,Y,2,2,14,1,8,20,1,20,6.33,5.83
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,A2ILUP6FN8HKKC,60minutes,0.05,688,Y,2,2,19,1,14,22,1,20,10.33,10
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,A2ILUP6FN8HKKC,10 minutes,0.1,9,Y,10,11,4,8,2,70,6,6,58,53.33
